Seria pomiarowa: 2
Opis serii pomiarowej: Wychylanie panelu, obrÃ³t dokoÅ‚a osi, duÅ¼e nasÅ‚onecznienie
Data: 15.09.2021, Godzina poczatkowa: 09:00, Godzina koncowa: 19:00, Pogoda: 
Pomiar,Czas w ms, Dzielnik, Panel, Temperatura, SredniaFoto
164,349792,0.45,1.39,22.56,4.58
165,351394,2.62,8.01,22.56,4.61
166,352890,1.42,4.34,22.62,4.59
167,354493,1.61,4.90,22.62,4.56
168,356097,1.96,5.96,22.62,4.59
169,357702,1.44,4.40,22.62,4.57
170,359306,2.34,7.14,22.56,4.58
171,360908,1.64,5.01,22.62,4.57
172,362512,2.17,6.62,22.62,4.50
173,364115,1.81,5.53,22.62,4.52
174,365718,1.91,5.83,22.62,4.57
175,367322,3.27,9.99,22.62,4.56
176,368925,0.17,0.51,22.62,4.56
177,370528,1.22,3.73,22.62,4.57
178,372131,1.84,5.62,22.62,4.55
179,373734,1.62,4.93,22.62,4.55
180,375337,1.61,4.92,22.62,4.56
181,376941,1.06,3.22,22.62,4.56
182,378544,1.42,4.34,22.62,4.56
183,380147,1.65,5.04,22.69,4.59
184,381753,1.51,4.61,22.62,4.60
185,383356,1.58,4.82,22.69,4.58
186,384960,1.54,4.71,22.69,4.59
187,386563,1.66,5.07,22.69,4.61
188,388166,1.67,5.10,22.69,4.51
189,389769,0.88,2.68,22.69,4.38
190,391372,2.07,6.32,22.69,4.37
191,392976,1.14,3.47,22.69,4.39
192,394578,1.46,4.44,22.69,4.41
193,396182,2.10,6.41,22.69,4.45
194,397786,2.42,7.39,22.69,4.51
195,399388,2.74,8.36,22.75,4.48
196,400992,2.26,6.90,22.75,4.47
197,402594,1.87,5.71,22.75,4.44
198,404198,1.02,3.12,22.75,4.45
199,405801,2.46,7.50,22.75,4.50
200,407407,0.87,2.64,22.75,4.47
201,409011,1.80,5.49,22.75,4.50
202,410613,1.16,3.55,22.75,4.47
203,412217,0.43,1.33,22.81,4.47
204,413820,1.52,4.64,22.81,4.44
205,415423,1.52,4.62,22.81,4.41
206,417027,1.48,4.52,22.81,4.44
207,418629,1.38,4.22,22.81,4.42
208,420233,1.38,4.20,22.81,4.40
209,421836,1.35,4.13,22.81,4.51
210,423439,1.55,4.73,22.87,4.58
211,425042,1.56,4.77,22.87,4.47
212,426646,2.59,7.89,22.87,4.44
213,428249,1.30,3.98,22.87,4.45
214,429852,1.05,3.21,22.87,4.47
215,431458,1.46,4.46,22.87,4.51
216,433061,1.56,4.77,22.87,4.57
217,434664,0.43,1.33,22.87,4.53
218,436268,2.12,6.45,22.94,4.51
219,437871,0.86,2.62,22.94,4.57
220,439474,1.52,4.62,22.87,4.58
221,441077,0.99,3.01,22.87,4.60
222,442681,0.20,0.61,22.87,4.53
223,444283,0.48,1.48,22.87,4.65
224,445887,1.87,5.71,22.87,4.57
225,447490,1.12,3.41,22.87,4.56
226,449093,1.36,4.16,22.87,4.57
227,450697,2.25,6.86,22.87,4.55
228,452299,2.42,7.38,22.87,4.63
229,453903,1.87,5.69,22.87,4.57
230,455505,1.51,4.61,22.87,4.57
231,457112,1.33,4.05,22.87,4.50
232,458715,1.16,3.53,22.87,4.53
233,460318,1.20,3.67,22.87,4.47
234,461922,2.93,8.94,22.87,4.53
235,463524,2.10,6.41,22.87,4.59
236,465128,1.74,5.29,22.87,4.39
237,466732,2.70,8.24,22.87,4.35
238,468334,2.28,6.96,22.87,4.35
239,469938,1.10,3.37,22.87,4.36
240,471540,1.36,4.14,22.87,4.42
241,473144,1.79,5.46,22.87,4.44
242,474747,0.94,2.88,22.87,4.45
243,476350,2.17,6.63,22.87,4.42
244,477954,1.87,5.71,22.87,4.46
245,479557,2.21,6.74,22.87,4.51
246,481163,1.97,6.01,22.87,4.52
247,482766,1.06,3.22,22.87,4.56
248,484369,0.66,2.03,22.87,4.53
249,485972,1.97,6.02,22.87,4.50
250,487575,2.09,6.37,22.87,4.65
251,489071,1.68,5.11,22.87,4.68
252,490674,3.01,9.17,22.87,4.59
253,492277,0.93,2.83,22.87,4.51
254,493880,1.96,5.96,22.87,4.53
255,495483,2.39,7.30,22.81,4.55
256,497087,1.57,4.79,22.87,4.51
257,498690,3.10,9.45,22.87,4.38
258,500293,2.02,6.16,22.87,4.36
259,501897,2.14,6.51,22.81,4.37
260,503499,1.94,5.92,22.81,4.47
261,505103,0.65,2.00,22.81,4.51
262,506708,2.19,6.69,22.81,4.55
263,508312,2.65,8.09,22.81,4.53
264,509916,1.96,5.99,22.81,4.50
265,511518,2.12,6.47,22.81,4.48
266,513122,2.01,6.13,22.81,4.52
267,514724,0.64,1.94,22.81,4.57
268,516328,2.21,6.74,22.81,4.57
269,517932,2.09,6.37,22.81,4.53
270,519534,2.53,7.71,22.81,4.48
271,521138,1.25,3.80,22.81,4.40
272,522741,1.83,5.58,22.81,4.44
273,524344,2.32,7.08,22.81,4.59
274,525947,2.31,7.05,22.81,4.58
275,527442,2.48,7.56,22.81,4.68
276,529046,1.35,4.13,22.81,4.71
277,530652,2.17,6.62,22.81,4.71
278,532255,1.68,5.11,22.81,4.71
279,533858,1.48,4.50,22.81,4.71
280,535461,1.28,3.89,22.81,4.71
281,537064,1.30,3.95,22.81,4.71
282,538668,0.86,2.62,22.81,4.70
283,540271,0.89,2.73,22.81,4.70
284,541874,1.18,3.59,22.81,4.69
285,543477,2.17,6.63,22.81,4.71
286,545081,0.90,2.74,22.81,4.70
287,546683,1.25,3.82,22.81,4.70
288,548287,0.87,2.64,22.75,4.71
289,549890,0.73,2.22,22.75,4.71
290,551493,0.93,2.85,22.75,4.70
291,553097,0.82,2.49,22.75,4.72
292,554699,0.31,0.95,22.75,4.70
293,556306,1.47,4.49,22.75,4.68
294,557908,2.16,6.57,22.75,4.70
295,559512,1.52,4.64,22.75,4.70
296,561116,0.89,2.73,22.75,4.70
297,562718,0.38,1.15,22.75,4.70
298,564213,1.32,4.04,22.75,4.72
299,565708,1.50,4.58,22.75,4.70
300,567312,0.78,2.37,22.75,4.71
301,568915,1.19,3.64,22.75,4.70
302,570518,0.74,2.25,22.75,4.70
303,572013,1.79,5.47,22.75,4.69
304,573617,0.56,1.70,22.75,4.71
305,575220,1.36,4.16,22.75,4.70
306,576823,1.37,4.19,22.75,4.71
307,578426,2.06,6.28,22.75,4.70
308,580032,1.84,5.62,22.75,4.69
309,581636,1.31,4.01,22.75,4.69
310,583239,1.16,3.55,22.75,4.70
311,584842,0.83,2.53,22.75,4.68
312,586445,0.86,2.62,22.75,4.69
313,588048,0.92,2.80,22.75,4.69
314,589651,1.14,3.49,22.75,4.69
315,591255,0.69,2.12,22.75,4.69
316,592858,1.07,3.25,22.75,4.69
317,594461,1.52,4.64,22.75,4.69
318,596065,0.76,2.31,22.75,4.69
319,597667,0.17,0.51,22.75,4.67
320,599271,1.35,4.13,22.75,4.70
321,600873,1.31,4.01,22.75,4.69
322,602370,1.54,4.70,22.75,4.69
323,603972,2.02,6.16,22.75,4.69
324,605578,1.14,3.49,22.75,4.68
325,607181,1.18,3.61,22.81,4.69
326,608785,1.14,3.47,22.75,4.70
327,610387,1.03,3.13,22.81,4.68
328,611991,0.99,3.01,22.75,4.70
329,613595,1.43,4.37,22.75,4.69
330,615197,1.40,4.28,22.81,4.69
331,616801,1.71,5.22,22.81,4.69
332,618404,2.17,6.62,22.81,4.67
333,620007,1.14,3.49,22.81,4.69
334,621611,1.74,5.31,22.81,4.70
335,623213,1.36,4.16,22.75,4.70
342,644514,2.36,7.20,22.75,4.69
349,665768,2.34,7.13,22.75,4.68
354,679828,1.53,4.68,22.75,4.69
356,683086,1.50,4.58,22.75,4.70
370,729305,1.74,5.31,22.69,4.72
374,739650,1.68,5.11,22.62,4.69
387,782449,1.78,5.44,22.56,4.73
388,784052,1.34,4.08,22.56,4.73
389,785655,1.40,4.28,22.62,4.70
390,787259,2.31,7.04,22.62,4.66
391,788754,2.06,6.28,22.62,4.69
392,790356,1.42,4.32,22.62,4.70
393,791960,0.35,1.06,22.62,4.69
394,793564,1.53,4.68,22.62,4.70
395,795166,2.01,6.13,22.62,4.68
396,796661,1.56,4.77,22.62,4.70
397,798265,1.86,5.68,22.62,4.71
398,799868,1.22,3.71,22.62,4.70
399,801471,0.86,2.61,22.62,4.69
400,802969,1.72,5.25,22.62,4.72
401,804573,1.71,5.20,22.62,4.66
402,806175,1.40,4.28,22.62,4.70
403,807779,2.44,7.45,22.62,4.71
404,809382,1.29,3.92,22.62,4.70
405,810985,0.84,2.56,22.62,4.70
406,812589,1.07,3.26,22.62,4.69
407,814191,1.30,3.98,22.62,4.69
408,815795,0.42,1.28,22.62,4.71
409,817398,1.05,3.19,22.62,4.69
410,819001,1.28,3.89,22.62,4.70
411,820604,2.41,7.35,22.62,4.70
412,822208,1.61,4.92,22.62,4.70
