Seria pomiarowa: Próba działania zapisywania
Opis serii pomiarowej: Próba działania zapisywania
Data: 19.09.2021, Godzina poczatkowa: 14:41, Godzina koncowa: 15:00, Pogoda: 
Pomiar,Czas w ms, Dzielnik, Panel, Temperatura, SredniaFoto
114,181716,2.84,8.68,22.00,4.45
115,183212,2.40,7.32,22.00,4.44
116,184707,2.70,8.24,22.00,4.45
117,186202,2.90,8.85,22.00,4.45
118,187697,2.83,8.63,22.00,4.46
119,189192,2.61,7.96,22.00,4.46
120,190687,2.68,8.18,22.00,4.46
121,192182,2.83,8.63,22.00,4.46
122,193677,2.36,7.20,22.00,4.46
123,195175,2.74,8.35,22.00,4.46
124,196670,2.61,7.98,22.00,4.45
125,198165,2.48,7.56,22.00,4.45
126,199660,2.60,7.92,22.00,4.46
127,201155,2.88,8.80,22.06,4.46
128,202650,1.20,3.67,22.00,4.45
129,204253,2.32,7.07,22.00,4.46
130,205748,2.52,7.68,22.00,4.46
131,207243,2.47,7.54,22.00,4.46
132,208738,2.54,7.74,22.06,4.43
133,210233,1.52,4.65,22.06,4.39
134,211836,2.54,7.75,22.00,4.39
135,213439,4.56,13.91,22.00,4.47
136,214935,3.14,9.57,22.00,4.45
137,216430,3.68,11.21,22.06,4.48
138,217926,2.77,8.44,22.00,4.46
139,219424,4.90,14.95,22.06,4.44
140,221029,3.27,9.99,22.06,4.45
141,222524,2.94,8.97,22.00,4.46
142,224019,3.12,9.51,22.00,4.42
143,225622,3.80,11.60,22.00,4.49
144,227226,2.56,7.80,22.06,4.44
145,228721,3.99,12.18,22.06,4.43
146,230217,2.71,8.26,22.00,4.45
147,231712,3.20,9.76,22.06,4.45
148,233207,2.78,8.48,22.06,4.46
149,234702,1.53,4.68,22.06,4.45
150,236197,0.86,2.61,22.06,4.53
151,237800,3.15,9.62,22.06,4.45
152,239404,2.80,8.54,22.06,4.45
153,240899,2.38,7.24,22.06,4.49
154,242397,2.77,8.44,22.06,4.49
155,243892,2.91,8.87,22.06,4.47
156,245494,4.30,13.10,22.06,4.46
157,247099,2.61,7.96,22.06,4.48
158,248594,2.45,7.48,22.06,4.48
159,250089,2.67,8.15,22.06,4.48
160,251584,3.62,11.03,22.06,4.45
161,253080,0.92,2.82,22.06,4.48
162,254683,2.63,8.02,22.06,4.48
163,256286,2.25,6.87,22.06,4.47
164,257781,2.22,6.77,22.06,4.46
165,259276,2.98,9.09,22.06,4.47
166,260880,1.15,3.52,22.06,4.48
167,262482,2.46,7.50,22.06,4.46
168,263977,3.13,9.54,22.06,4.44
169,265473,2.83,8.65,22.06,4.52
170,267078,1.59,4.84,22.06,4.47
171,268682,1.50,4.56,22.06,4.46
172,270177,2.68,8.17,22.06,4.46
173,271672,2.93,8.94,22.06,4.46
174,273167,2.77,8.44,22.06,4.46
175,274662,3.01,9.17,22.06,4.48
176,276157,3.59,10.96,22.06,4.45
177,277762,3.54,10.81,22.06,4.47
178,279365,2.66,8.11,22.06,4.46
179,280969,2.79,8.50,22.06,4.47
180,282464,2.10,6.40,22.06,4.46
181,283959,3.51,10.72,22.06,4.45
182,285562,3.70,11.28,22.06,4.46
183,287167,2.70,8.23,22.06,4.46
184,288771,2.64,8.06,22.00,4.48
185,290376,2.31,7.05,22.06,4.47
186,291871,2.91,8.87,22.06,4.48
187,293366,3.54,10.79,22.06,4.47
188,294862,2.10,6.40,22.06,4.48
189,296465,1.98,6.05,22.06,4.46
190,298068,2.61,7.95,22.06,4.47
191,299564,2.88,8.80,22.06,4.46
192,301059,2.69,8.20,22.06,4.47
193,302554,3.23,9.84,22.06,4.48
194,304049,2.52,7.69,22.06,4.46
195,305544,1.24,3.79,22.06,4.46
196,307147,2.60,7.92,22.06,4.46
197,308642,2.69,8.21,22.06,4.47
198,310137,2.39,7.30,22.06,4.46
199,311632,2.57,7.84,22.06,4.46
200,313129,1.91,5.83,22.06,4.43
201,314625,2.84,8.66,22.06,4.47
202,316120,2.90,8.84,22.06,4.45
203,317616,3.25,9.91,22.06,4.54
204,319111,3.47,10.58,22.06,4.50
205,320607,3.92,11.96,22.06,4.53
206,322103,2.09,6.38,22.06,4.43
207,323705,2.00,6.11,22.06,4.48
208,325309,2.77,8.45,22.06,4.47
209,326804,2.42,7.39,22.06,4.48
210,328299,3.39,10.33,22.06,4.47
211,329903,1.87,5.69,22.06,4.47
212,331398,2.66,8.12,22.06,4.47
213,332893,2.51,7.66,22.06,4.51
214,334388,2.92,8.90,22.06,4.47
215,335883,2.50,7.63,22.06,4.47
216,337381,3.22,9.81,22.06,4.46
217,338983,2.56,7.80,22.06,4.46
218,340478,2.85,8.69,22.06,4.47
219,342082,3.23,9.85,22.06,4.43
220,343685,2.89,8.81,22.06,4.46
221,345180,2.59,7.89,22.06,4.46
222,346783,2.35,7.17,22.06,4.47
223,348278,2.03,6.20,22.06,4.47
224,349881,1.81,5.53,22.06,4.44
225,351484,2.65,8.09,22.06,4.46
226,352979,2.58,7.86,22.06,4.47
227,354582,2.63,8.03,22.06,4.46
228,356077,1.57,4.79,22.06,4.47
229,357681,1.85,5.63,22.06,4.48
230,359283,2.50,7.63,22.06,4.46
231,360781,2.90,8.84,22.06,4.46
232,362276,2.66,8.11,22.06,4.46
233,363880,2.64,8.06,22.06,4.46
234,365374,1.27,3.86,22.06,4.47
235,366978,2.56,7.81,22.06,4.45
236,368473,2.54,7.75,22.06,4.46
237,369968,2.16,6.57,22.06,4.42
238,371463,3.43,10.46,22.06,4.44
239,372959,3.50,10.69,22.06,4.45
240,374562,2.61,7.98,22.06,4.46
241,376057,2.58,7.86,22.06,4.45
242,377552,2.83,8.63,22.06,4.46
243,379047,2.75,8.39,22.06,4.49
244,380542,2.83,8.62,22.06,4.45
245,382146,3.25,9.90,22.06,4.45
246,383641,1.84,5.62,22.06,4.44
247,385139,1.93,5.89,22.06,4.45
248,386742,2.97,9.05,22.06,4.46
249,388237,2.38,7.26,22.06,4.47
250,389840,1.58,4.83,22.06,4.47
251,391443,3.15,9.62,22.06,4.45
252,393047,2.47,7.53,22.06,4.46
253,394542,2.78,8.47,22.06,4.45
254,396037,3.08,9.41,22.06,4.43
255,397639,2.97,9.06,22.06,4.46
256,399134,2.30,7.02,22.06,4.44
257,400629,2.26,6.89,22.06,4.45
258,402233,2.88,8.80,22.06,4.46
259,403728,2.88,8.80,22.06,4.47
260,405223,2.74,8.35,22.06,4.46
261,406718,2.35,7.16,22.06,4.44
262,408318,2.60,7.93,22.06,4.46
263,409814,2.26,6.89,22.06,4.46
264,411309,2.79,8.51,22.06,4.46
265,412804,2.60,7.92,22.06,4.46
266,414406,2.61,7.98,22.06,4.46
267,415901,1.60,4.87,22.06,4.45
268,417396,3.48,10.63,22.06,4.43
269,418892,1.84,5.62,22.06,4.47
270,420496,2.65,8.08,22.06,4.47
271,421991,2.80,8.54,22.06,4.47
272,423486,2.89,8.81,22.06,4.46
273,424981,2.32,7.08,22.06,4.47
274,426476,1.74,5.32,22.06,4.46
275,427971,2.59,7.90,22.06,4.49
276,429466,2.49,7.60,22.06,4.47
277,430961,2.60,7.92,22.06,4.47
278,432458,2.72,8.30,22.06,4.48
279,433953,2.40,7.32,22.06,4.48
280,435448,2.32,7.07,22.06,4.48
281,436943,2.60,7.92,22.06,4.48
282,438438,3.34,10.18,22.06,4.47
283,440043,2.77,8.44,22.06,4.47
284,441538,1.42,4.32,22.06,4.47
285,443141,2.89,8.81,22.06,4.47
286,444636,2.77,8.45,22.06,4.48
287,446131,1.79,5.46,22.06,4.49
288,447626,1.26,3.83,22.06,4.50
289,449121,3.18,9.70,22.06,4.48
290,450616,1.48,4.50,22.06,4.49
291,452219,2.37,7.22,22.06,4.48
292,453714,2.64,8.05,22.06,4.47
293,455212,2.61,7.96,22.06,4.47
294,456707,2.92,8.90,22.06,4.46
295,458202,2.76,8.42,22.06,4.48
296,459805,1.92,5.84,22.06,4.48
297,461300,3.39,10.35,22.06,4.48
298,462904,2.38,7.26,22.06,4.48
299,464399,2.33,7.11,22.06,4.48
300,465894,2.58,7.86,22.06,4.48
301,467389,2.61,7.95,22.06,4.48
302,468884,1.62,4.93,22.06,4.47
303,470379,1.67,5.08,22.06,4.48
304,471874,2.60,7.93,22.06,4.48
305,473369,2.65,8.09,22.06,4.48
306,474864,2.59,7.89,22.06,4.48
307,476359,2.58,7.86,22.06,4.48
308,477854,2.55,7.77,22.06,4.49
309,479352,3.42,10.43,22.06,4.48
310,480848,1.60,4.87,22.06,4.50
311,482343,1.62,4.93,22.06,4.46
312,483946,1.94,5.90,22.06,4.49
313,485441,2.61,7.98,22.06,4.50
314,486936,2.76,8.42,22.06,4.49
315,488431,3.01,9.18,22.06,4.48
316,489926,2.32,7.07,22.06,4.48
317,491529,2.38,7.24,22.06,4.49
318,493024,2.58,7.87,22.06,4.50
319,494519,2.75,8.38,22.06,4.51
320,496014,2.42,7.39,22.06,4.50
321,497509,1.48,4.50,22.06,4.51
322,499112,2.63,8.02,22.06,4.51
323,500608,2.57,7.83,22.06,4.52
324,502105,2.60,7.92,22.06,4.50
325,503708,2.50,7.63,22.06,4.51
326,505203,2.50,7.63,22.06,4.51
327,506698,2.36,7.20,22.06,4.51
328,508193,2.01,6.14,22.06,4.51
329,509796,3.65,11.14,22.06,4.50
330,511292,1.33,4.05,22.06,4.53
331,512896,2.80,8.54,22.06,4.52
332,514391,2.88,8.78,22.06,4.53
333,515886,1.57,4.79,22.06,4.52
334,517488,1.91,5.81,22.06,4.53
335,519092,2.46,7.51,22.06,4.53
336,520694,2.50,7.62,22.06,4.52
337,522189,1.71,5.20,22.06,4.53
338,523793,2.83,8.62,22.06,4.53
339,525395,2.43,7.42,22.06,4.53
340,526894,2.48,7.57,22.06,4.53
341,528389,3.08,9.41,22.06,4.55
342,529991,2.21,6.75,22.06,4.51
343,531486,2.27,6.93,22.06,4.52
344,532981,2.47,7.53,22.06,4.53
345,534476,2.63,8.02,22.06,4.53
346,535971,3.49,10.66,22.06,4.53
347,537576,3.46,10.54,22.06,4.50
348,539180,2.84,8.66,22.06,4.53
349,540675,2.28,6.95,22.06,4.53
350,542170,2.30,7.02,22.06,4.54
351,543773,3.31,10.11,22.06,4.51
352,545269,2.37,7.23,22.06,4.57
353,546872,2.54,7.74,22.06,4.52
354,548367,2.28,6.95,22.06,4.53
355,549865,2.33,7.10,22.06,4.53
356,551360,2.74,8.36,22.06,4.53
357,552855,1.83,5.58,22.06,4.53
358,554458,2.59,7.89,22.06,4.52
359,555953,3.19,9.73,22.06,4.54
360,557448,2.09,6.37,22.06,4.53
361,559051,2.24,6.84,22.06,4.53
362,560545,2.40,7.33,22.06,4.54
363,562040,2.83,8.65,22.06,4.53
364,563536,1.04,3.18,22.06,4.53
365,565030,2.52,7.68,22.06,4.54
366,566525,2.42,7.39,22.06,4.54
367,568022,2.38,7.24,22.06,4.54
368,569516,2.42,7.38,22.06,4.54
369,571011,2.44,7.45,22.06,4.54
370,572506,2.43,7.42,22.06,4.54
371,574004,2.27,6.93,22.06,4.53
372,575499,2.38,7.24,22.06,4.53
373,576994,2.66,8.12,22.06,4.55
374,578489,1.30,3.95,22.06,4.56
375,579984,1.27,3.88,22.06,4.53
376,581479,2.48,7.56,22.06,4.54
377,582974,2.46,7.50,22.06,4.54
378,584469,2.45,7.48,22.06,4.54
379,585964,2.40,7.32,22.06,4.55
380,587567,2.46,7.50,22.06,4.57
381,589062,3.19,9.73,22.06,4.53
382,590665,2.66,8.12,22.06,4.55
383,592160,2.65,8.09,22.06,4.57
384,593655,3.62,11.05,22.06,4.59
385,595151,2.14,6.51,22.06,4.62
386,596648,2.17,6.60,22.06,4.58
387,598144,2.18,6.65,22.06,4.52
388,599747,2.19,6.68,22.06,4.55
389,601242,2.58,7.87,22.06,4.56
390,602737,2.62,8.01,22.06,4.57
391,604232,3.34,10.20,22.06,4.57
392,605836,2.55,7.78,22.06,4.56
393,607331,3.29,10.03,22.06,4.55
394,608827,2.81,8.56,22.06,4.55
395,610322,2.03,6.20,22.06,4.56
396,611817,2.54,7.74,22.06,4.56
397,613312,3.11,9.50,22.06,4.56
398,614807,1.08,3.28,22.06,4.55
399,616302,3.33,10.17,22.06,4.55
400,617798,1.95,5.95,22.06,4.56
401,619293,3.01,9.17,22.06,4.55
402,620791,2.58,7.87,22.06,4.58
403,622286,2.05,6.25,22.06,4.55
404,623781,2.20,6.71,22.06,4.56
405,625276,2.65,8.09,22.06,4.56
406,626771,2.51,7.65,22.06,4.54
407,628374,2.41,7.35,22.06,4.58
408,629869,1.56,4.76,22.06,4.58
409,631472,2.28,6.96,22.06,4.57
410,632967,2.36,7.20,22.06,4.57
411,634462,2.46,7.51,22.06,4.56
412,635957,2.37,7.22,22.06,4.55
413,637452,2.35,7.17,22.06,4.57
414,638947,2.55,7.78,22.06,4.57
415,640550,2.32,7.07,22.06,4.57
416,642045,2.11,6.44,22.06,4.57
417,643543,2.21,6.75,22.06,4.57
418,645038,2.27,6.92,22.06,4.57
419,646533,2.24,6.83,22.06,4.57
420,648028,2.32,7.07,22.06,4.58
421,649523,2.35,7.17,22.06,4.58
422,651018,2.36,7.20,22.06,4.59
423,652513,2.42,7.39,22.00,4.58
424,654008,2.44,7.45,22.06,4.58
425,655503,2.41,7.35,22.06,4.59
426,656998,2.34,7.13,22.06,4.58
427,658493,2.10,6.40,22.06,4.58
428,659988,1.91,5.81,22.06,4.58
429,661483,2.30,7.01,22.00,4.57
430,662978,2.68,8.17,22.06,4.59
431,664581,1.34,4.10,22.06,4.56
432,666076,2.44,7.44,22.06,4.59
433,667574,1.94,5.90,22.06,4.60
434,669069,2.73,8.33,22.06,4.59
435,670564,1.98,6.05,22.06,4.58
436,672059,2.80,8.54,22.06,4.57
437,673661,3.37,10.29,22.06,4.59
438,675158,2.12,6.45,22.06,4.59
439,676653,2.78,8.48,22.06,4.60
440,678256,2.09,6.37,22.06,4.58
441,679751,1.35,4.13,22.06,4.59
442,681354,2.49,7.60,22.00,4.60
443,682849,2.24,6.83,22.06,4.60
444,684344,2.25,6.87,22.06,4.60
445,685839,2.26,6.90,22.06,4.57
446,687441,2.19,6.68,22.00,4.62
447,689045,2.28,6.95,22.00,4.60
448,690543,2.17,6.63,22.06,4.61
449,692038,2.12,6.47,22.00,4.59
450,693533,2.51,7.66,22.00,4.60
451,695027,2.53,7.72,22.00,4.59
452,696522,3.29,10.03,22.00,4.62
453,698127,2.28,6.96,22.00,4.59
454,699729,1.78,5.44,22.00,4.60
455,701333,2.40,7.33,22.00,4.60
456,702828,0.85,2.58,22.06,4.61
457,704431,1.95,5.95,22.00,4.61
458,706034,2.42,7.39,22.00,4.61
459,707529,2.27,6.92,22.00,4.62
460,709024,3.37,10.29,22.00,4.61
461,710628,3.02,9.21,22.00,4.61
462,712231,2.37,7.23,22.00,4.61
463,713726,2.83,8.63,22.00,4.62
464,715224,1.97,6.01,22.00,4.61
465,716719,2.20,6.72,22.00,4.62
466,718214,1.63,4.96,22.00,4.62
467,719817,2.23,6.80,22.00,4.61
468,721312,2.41,7.36,22.00,4.62
469,722807,2.20,6.71,22.00,4.61
470,724302,2.18,6.65,22.00,4.61
471,725797,3.05,9.32,22.00,4.61
472,727400,2.46,7.51,22.00,4.61
473,728895,2.23,6.80,22.00,4.60
474,730390,2.34,7.14,22.00,4.60
475,731993,2.99,9.11,22.00,4.63
476,733596,1.96,5.98,22.00,4.62
477,735199,2.39,7.30,22.00,4.61
478,736802,2.22,6.77,22.00,4.62
479,738299,0.85,2.59,22.00,4.61
480,739903,1.30,3.95,22.00,4.63
481,741506,2.19,6.69,22.00,4.61
482,743001,2.18,6.65,22.00,4.61
483,744496,1.82,5.55,22.00,4.59
484,745991,3.21,9.79,22.00,4.60
485,747594,2.02,6.16,22.00,4.61
486,749088,2.01,6.14,22.00,4.61
487,750583,2.20,6.72,22.00,4.61
488,752078,1.62,4.93,22.00,4.62
489,753682,1.24,3.77,22.00,4.64
490,755284,2.09,6.37,22.00,4.61
491,756780,2.24,6.83,22.00,4.62
492,758275,2.14,6.53,22.00,4.62
493,759770,2.15,6.56,22.00,4.62
494,761265,2.17,6.62,22.00,4.60
495,762762,1.30,3.95,22.00,4.61
496,764365,1.09,3.31,22.00,4.61
497,765969,2.17,6.62,22.00,4.61
498,767464,1.87,5.71,22.00,4.61
499,769067,1.95,5.93,22.00,4.61
500,770562,2.19,6.68,22.00,4.63
501,772165,2.35,7.17,22.00,4.61
502,773768,1.07,3.26,22.00,4.64
503,775263,3.27,9.97,22.00,4.62
504,776758,2.07,6.31,22.00,4.62
505,778253,1.89,5.75,22.00,4.61
506,779748,2.31,7.05,22.00,4.62
507,781243,1.84,5.62,22.00,4.62
508,782738,0.81,2.46,22.00,4.62
509,784340,3.06,9.33,22.00,4.61
510,785947,2.30,7.01,22.00,4.61
511,787442,2.35,7.17,22.00,4.63
512,788937,1.80,5.50,22.00,4.62
513,790540,2.13,6.48,22.00,4.63
514,792035,2.22,6.78,22.00,4.63
515,793530,2.12,6.45,22.00,4.62
516,795025,2.11,6.42,22.00,4.62
517,796520,1.30,3.95,22.00,4.64
518,798015,3.03,9.23,22.00,4.62
519,799618,2.11,6.42,22.00,4.62
520,801113,2.90,8.85,22.00,4.65
521,802716,1.00,3.04,22.00,4.64
522,804211,2.38,7.26,22.00,4.63
523,805814,3.08,9.39,22.00,4.60
524,807417,2.25,6.86,22.00,4.65
525,808912,1.84,5.61,22.00,4.63
526,810518,1.82,5.55,22.00,4.62
527,812013,1.30,3.95,22.00,4.62
528,813616,2.68,8.18,22.00,4.61
529,815219,1.72,5.23,22.00,4.62
530,816714,2.85,8.71,22.00,4.64
531,818317,0.75,2.28,22.00,4.63
532,819812,1.62,4.95,22.00,4.63
533,821307,2.18,6.65,22.00,4.64
534,822802,1.90,5.80,22.00,4.65
535,824297,2.73,8.33,22.00,4.64
536,825900,2.00,6.10,22.00,4.63
537,827395,2.02,6.16,22.00,4.64
538,828890,1.91,5.81,22.00,4.64
539,830385,2.68,8.17,22.00,4.59
540,831880,1.12,3.43,22.00,4.64
541,833378,2.45,7.48,22.00,4.64
542,834873,1.78,5.44,22.00,4.64
543,836368,2.31,7.04,22.00,4.64
544,837863,1.06,3.22,22.00,4.63
545,839465,2.93,8.94,22.00,4.65
546,840961,1.90,5.78,22.00,4.64
547,842456,2.20,6.72,22.00,4.63
548,843951,2.57,7.84,21.94,4.66
549,845446,0.93,2.85,22.00,4.65
550,846941,2.54,7.74,22.00,4.62
551,848436,1.95,5.95,22.00,4.64
552,849931,1.63,4.96,22.00,4.63
553,851533,0.68,2.09,22.00,4.63
554,853137,1.78,5.43,22.00,4.64
555,854632,1.85,5.63,22.00,4.64
556,856235,2.00,6.11,21.94,4.65
557,857840,1.91,5.83,21.94,4.66
558,859444,2.08,6.34,21.94,4.65
559,860939,2.18,6.66,21.94,4.65
560,862434,1.47,4.47,21.94,4.65
561,864036,2.22,6.77,21.94,4.65
562,865531,2.01,6.13,21.94,4.65
563,867026,1.97,6.02,21.94,4.66
564,868521,2.97,9.06,21.94,4.72
565,870017,3.01,9.18,21.94,4.67
566,871512,1.88,5.72,21.94,4.64
567,873114,1.68,5.11,21.94,4.65
568,874609,1.94,5.92,22.00,4.65
569,876104,1.91,5.81,21.94,4.65
570,877599,0.87,2.65,21.94,4.66
571,879203,2.23,6.80,21.94,4.65
572,880700,2.02,6.17,21.94,4.65
573,882195,1.94,5.90,21.94,4.65
574,883690,2.46,7.50,21.94,4.64
575,885294,2.01,6.13,21.94,4.65
576,886789,1.95,5.95,21.94,4.65
577,888284,1.00,3.04,21.94,4.64
578,889779,1.92,5.84,21.94,4.65
579,891273,1.92,5.84,21.94,4.65
580,892768,1.92,5.84,21.94,4.64
581,894263,1.34,4.08,21.94,4.67
582,895758,2.74,8.36,21.94,4.66
583,897361,1.80,5.49,21.94,4.65
584,898856,1.74,5.32,21.94,4.66
585,900352,1.56,4.77,21.94,4.65
586,901954,1.74,5.31,21.94,4.64
587,903449,1.87,5.71,21.94,4.65
588,904947,1.52,4.64,21.94,4.65
589,906442,2.01,6.14,21.94,4.65
590,907937,2.56,7.80,21.94,4.66
591,909432,2.05,6.25,21.94,4.63
592,911035,1.69,5.14,21.94,4.65
593,912530,2.14,6.53,21.94,4.65
594,914025,1.21,3.68,21.94,4.64
595,915520,2.12,6.45,21.94,4.65
596,917015,2.94,8.97,21.94,4.65
597,918510,1.91,5.83,21.94,4.65
598,920005,2.14,6.53,21.94,4.66
599,921500,1.17,3.58,21.94,4.65
600,923103,2.14,6.51,21.94,4.64
601,924598,1.71,5.20,21.94,4.63
602,926093,2.59,7.89,21.94,4.69
603,927591,1.88,5.74,21.94,4.67
604,929086,2.00,6.11,21.94,4.63
605,930581,2.32,7.07,21.94,4.65
606,932184,1.95,5.95,21.94,4.65
607,933679,1.94,5.92,21.94,4.65
608,935174,2.98,9.09,21.94,4.69
609,936669,1.89,5.77,21.94,4.67
610,938164,2.08,6.35,21.94,4.65
611,939659,1.72,5.23,21.94,4.65
612,941154,1.94,5.90,21.94,4.64
613,942649,3.08,9.41,21.94,4.60
614,944144,2.16,6.59,21.94,4.65
615,945746,2.31,7.04,21.94,4.65
616,947241,1.97,6.02,21.94,4.63
617,948737,2.37,7.23,21.94,4.64
618,950232,1.98,6.04,21.94,4.65
619,951730,2.06,6.29,21.94,4.64
620,953225,1.98,6.04,21.94,4.64
621,954720,1.99,6.08,21.94,4.64
622,956215,1.93,5.87,21.94,4.65
623,957710,2.84,8.68,21.94,4.62
624,959225,2.09,6.38,21.94,4.64
625,960720,2.08,6.35,21.94,4.66
626,962215,2.72,8.30,21.94,4.63
627,963818,1.91,5.83,21.94,4.64
628,965313,1.64,5.01,21.94,4.65
629,966808,1.69,5.14,21.94,4.64
630,968303,2.46,7.51,21.94,4.63
631,969798,2.88,8.78,21.94,4.64
632,971293,2.82,8.60,21.94,4.63
633,972897,1.70,5.19,21.94,4.64
634,974394,1.95,5.95,21.94,4.64
635,975889,1.80,5.50,21.94,4.64
636,977384,2.00,6.10,21.94,4.65
637,978880,2.06,6.28,21.94,4.65
638,980375,2.03,6.20,21.94,4.64
639,981870,2.57,7.83,21.94,4.64
640,983473,1.99,6.07,21.94,4.64
641,984968,2.18,6.65,21.94,4.64
642,986463,2.03,6.19,21.94,4.64
643,987958,2.05,6.25,21.94,4.64
644,989453,2.09,6.38,21.94,4.65
645,990948,1.92,5.84,21.94,4.63
646,992443,2.49,7.60,21.94,4.64
647,993938,1.96,5.98,21.94,4.63
648,995433,2.51,7.65,21.94,4.62
649,996928,2.61,7.96,21.94,4.62
650,998534,2.03,6.19,21.94,4.63
651,1000137,1.99,6.07,21.94,4.63
652,1001633,1.81,5.53,21.94,4.63
653,1003129,1.99,6.07,21.94,4.62
