Seria pomiarowa: Próba działania zapisywania
Opis serii pomiarowej: Próba działania zapisywania
Data: 19.09.2021, Godzina poczatkowa: 15:02, Godzina koncowa: 16:07, Pogoda: 
Pomiar,Czas w ms, Dzielnik, Panel, Temperatura, SredniaFoto
1250,1898504,1.78,5.44,21.44,4.61
1251,1900003,1.88,5.72,21.44,4.62
1252,1901502,1.95,5.95,21.44,4.63
1253,1903002,1.28,3.91,21.44,4.61
1254,1904501,2.17,6.60,21.44,4.61
1255,1906000,1.56,4.76,21.44,4.61
1256,1907500,3.20,9.75,21.44,4.61
1257,1908999,3.18,9.69,21.44,4.60
1258,1910499,2.41,7.36,21.44,4.61
1259,1911998,1.99,6.07,21.44,4.63
1260,1913500,1.49,4.53,21.44,4.62
1261,1915108,2.24,6.83,21.44,4.65
1262,1916607,2.20,6.71,21.44,4.65
1263,1918106,1.96,5.96,21.44,4.62
1264,1919714,1.83,5.59,21.44,4.62
1265,1921213,2.90,8.85,21.44,4.62
1266,1922821,1.90,5.80,21.44,4.62
1267,1924320,1.95,5.95,21.44,4.62
1268,1925819,1.97,6.01,21.44,4.65
1269,1927427,1.96,5.96,21.44,4.63
1270,1928926,1.93,5.89,21.44,4.63
1271,1930425,1.92,5.84,21.44,4.63
1272,1931925,1.89,5.75,21.44,4.62
1273,1933424,1.87,5.69,21.44,4.63
1274,1934923,0.82,2.49,21.44,4.63
1275,1936425,1.95,5.95,21.44,4.63
1276,1937925,1.66,5.07,21.44,4.63
1277,1939425,1.96,5.96,21.44,4.64
1278,1940924,1.94,5.92,21.44,4.63
1279,1942423,1.93,5.87,21.44,4.63
1280,1943922,1.90,5.80,21.44,4.63
1281,1945422,1.90,5.78,21.44,4.63
1282,1946921,1.70,5.19,21.44,4.63
1283,1948421,1.87,5.69,21.44,4.63
1284,1949920,1.89,5.77,21.44,4.63
1285,1951419,2.54,7.75,21.44,4.64
1286,1953027,1.91,5.83,21.44,4.65
1287,1954526,1.68,5.11,21.44,4.63
1288,1956026,1.90,5.78,21.44,4.63
1289,1957528,1.81,5.52,21.44,4.64
1290,1959027,1.91,5.81,21.44,4.64
1291,1960635,1.22,3.71,21.44,4.63
1292,1962134,1.77,5.41,21.44,4.63
1293,1963633,1.79,5.46,21.44,4.63
1294,1965132,1.96,5.99,21.44,4.64
1295,1966740,1.97,6.01,21.44,4.64
1296,1968239,1.45,4.43,21.44,4.66
1297,1969847,2.98,9.08,21.44,4.63
1298,1971454,2.67,8.15,21.44,4.63
1299,1972954,3.10,9.47,21.44,4.63
1300,1974561,1.91,5.81,21.44,4.64
1301,1976169,2.95,9.00,21.44,4.66
1302,1977668,1.52,4.64,21.44,4.62
1303,1979167,1.66,5.07,21.44,4.64
1304,1980669,1.12,3.43,21.44,4.68
1305,1982169,2.83,8.63,21.44,4.60
1306,1983776,1.91,5.83,21.44,4.62
1307,1985275,2.18,6.66,21.44,4.63
1308,1986776,1.69,5.14,21.44,4.63
1309,1988275,1.82,5.56,21.44,4.64
1310,1989881,1.95,5.95,21.44,4.63
1311,1991489,1.02,3.10,21.44,4.63
1312,1992988,1.86,5.66,21.44,4.64
1313,1994488,1.79,5.47,21.44,4.65
1314,1995987,1.94,5.90,21.44,4.64
1315,1997487,2.00,6.10,21.44,4.64
1316,1998986,2.48,7.56,21.44,4.64
1317,2000486,2.85,8.71,21.44,4.66
1318,2001985,1.92,5.86,21.44,4.64
1319,2003487,1.11,3.38,21.44,4.64
1320,2004986,1.87,5.69,21.44,4.64
1321,2006486,1.84,5.61,21.44,4.62
1322,2008093,1.84,5.61,21.44,4.65
1323,2009701,1.93,5.89,21.44,4.65
1324,2011200,1.78,5.43,21.44,4.64
1325,2012699,2.20,6.71,21.44,4.64
1326,2014199,1.98,6.04,21.44,4.65
1327,2015698,2.64,8.05,21.44,4.65
1328,2017198,1.93,5.89,21.44,4.63
1329,2018697,1.93,5.87,21.44,4.63
1330,2020196,1.94,5.90,21.44,4.63
1331,2021696,0.62,1.88,21.44,4.63
1332,2023195,1.07,3.26,21.44,4.64
1333,2024805,1.69,5.14,21.44,4.64
1334,2026305,1.56,4.76,21.44,4.64
1335,2027804,1.78,5.44,21.44,4.65
1336,2029303,3.06,9.35,21.44,4.63
1337,2030911,2.49,7.59,21.44,4.67
1338,2032519,1.73,5.26,21.44,4.63
1339,2034018,1.74,5.29,21.44,4.64
1340,2035517,1.91,5.81,21.44,4.64
1341,2037016,1.06,3.22,21.44,4.64
1342,2038516,2.24,6.83,21.44,4.65
1343,2040015,2.35,7.16,21.44,4.62
1344,2041623,2.02,6.16,21.44,4.63
1345,2043122,2.22,6.78,21.44,4.64
1346,2044621,1.83,5.58,21.44,4.63
1347,2046229,2.18,6.65,21.44,4.64
1348,2047839,1.96,5.98,21.44,4.64
1349,2049338,2.17,6.63,21.44,4.63
1350,2050838,1.94,5.90,21.44,4.65
1351,2052337,1.96,5.98,21.44,4.61
1352,2053836,1.98,6.05,21.44,4.65
1353,2055335,2.10,6.40,21.44,4.63
1354,2056836,2.56,7.80,21.44,4.64
1355,2058335,2.51,7.65,21.44,4.64
1356,2059834,1.83,5.59,21.44,4.64
1357,2061442,1.66,5.07,21.44,4.63
1358,2063049,2.10,6.41,21.44,4.63
1359,2064548,2.03,6.20,21.44,4.63
1360,2066156,2.00,6.10,21.44,4.64
1361,2067655,2.08,6.34,21.44,4.64
1362,2069154,0.95,2.89,21.44,4.64
1363,2070765,1.90,5.80,21.44,4.65
1364,2072264,2.00,6.10,21.44,4.64
1365,2073763,1.72,5.23,21.44,4.63
1366,2075262,2.10,6.41,21.44,4.64
1367,2076762,2.56,7.80,21.44,4.63
1368,2078262,0.79,2.40,21.44,4.66
1369,2079761,1.60,4.89,21.44,4.65
1370,2081260,2.22,6.77,21.44,4.64
1371,2082759,2.43,7.41,21.44,4.63
1372,2084259,1.89,5.77,21.44,4.62
1373,2085866,1.68,5.11,21.44,4.67
1374,2087366,2.41,7.36,21.44,4.66
1375,2088973,1.71,5.20,21.44,4.61
1376,2090473,2.18,6.65,21.44,4.63
1377,2091974,1.62,4.95,21.44,4.63
1378,2093474,2.14,6.51,21.44,4.63
1379,2094973,0.90,2.74,21.44,4.62
1380,2096473,2.14,6.53,21.44,4.64
1381,2097972,1.99,6.08,21.44,4.64
1382,2099472,2.85,8.69,21.44,4.63
1383,2101079,2.06,6.28,21.44,4.62
1384,2102579,1.48,4.52,21.44,4.64
1385,2104078,1.87,5.69,21.44,4.63
1386,2105577,2.01,6.14,21.44,4.63
1387,2107076,1.54,4.70,21.44,4.63
1388,2108576,2.45,7.47,21.44,4.64
1389,2110183,2.54,7.75,21.44,4.62
1390,2111683,2.59,7.89,21.44,4.65
1391,2113182,2.84,8.68,21.44,4.64
1392,2114684,1.97,6.02,21.44,4.62
1393,2116184,2.02,6.17,21.44,4.61
1394,2117683,1.43,4.35,21.44,4.66
1395,2119182,0.90,2.76,21.44,4.60
1396,2120790,2.63,8.03,21.44,4.62
1397,2122397,2.10,6.41,21.44,4.59
1398,2124005,3.07,9.38,21.44,4.63
1399,2125612,1.67,5.10,21.44,4.61
1400,2127112,2.10,6.41,21.44,4.61
1401,2128611,1.90,5.78,21.44,4.61
1402,2130110,2.40,7.33,21.44,4.60
1403,2131609,2.77,8.44,21.44,4.61
1404,2133109,2.08,6.34,21.44,4.61
1405,2134608,1.99,6.07,21.44,4.61
1406,2136111,2.07,6.32,21.44,4.61
1407,2137610,2.10,6.41,21.44,4.61
1408,2139109,2.16,6.59,21.44,4.61
1409,2140609,1.68,5.11,21.44,4.61
1410,2142108,2.11,6.42,21.44,4.62
1411,2143607,2.08,6.35,21.44,4.64
1412,2145215,2.38,7.24,21.44,4.62
1413,2146823,2.43,7.42,21.44,4.61
1414,2148322,2.06,6.28,21.44,4.62
1415,2149821,2.06,6.29,21.44,4.61
1416,2151320,3.21,9.78,21.44,4.60
1417,2152928,1.94,5.92,21.44,4.64
1418,2154535,2.56,7.80,21.44,4.61
1419,2156142,2.08,6.34,21.44,4.62
1420,2157642,2.17,6.60,21.44,4.61
1421,2159144,0.92,2.82,21.44,4.62
1422,2160751,2.10,6.40,21.44,4.61
1423,2162359,2.55,7.78,21.44,4.61
1424,2163966,0.73,2.22,21.44,4.61
1425,2165466,2.60,7.92,21.44,4.61
1426,2167073,2.07,6.32,21.44,4.62
1427,2168572,2.25,6.87,21.44,4.62
1428,2170072,2.13,6.50,21.44,4.61
1429,2171572,2.14,6.51,21.44,4.65
1430,2173178,2.05,6.26,21.37,4.63
1431,2174786,2.09,6.37,21.44,4.63
1432,2176285,1.11,3.38,21.37,4.60
1433,2177893,1.89,5.75,21.44,4.61
1434,2179392,2.05,6.26,21.44,4.62
1435,2180892,2.13,6.50,21.37,4.62
1436,2182393,2.67,8.15,21.37,4.62
1437,2184001,2.21,6.74,21.37,4.62
1438,2185500,2.02,6.17,21.37,4.62
1439,2187000,2.07,6.32,21.44,4.62
1440,2188499,2.97,9.05,21.37,4.62
1441,2189999,1.68,5.11,21.37,4.63
1442,2191606,2.33,7.11,21.37,4.61
1443,2193105,2.06,6.28,21.37,4.64
1444,2194605,2.38,7.26,21.37,4.62
1445,2196104,2.04,6.23,21.37,4.62
1446,2197603,2.39,7.30,21.37,4.64
1447,2199103,2.50,7.63,21.37,4.63
1448,2200602,2.07,6.31,21.37,4.62
1449,2202101,2.31,7.05,21.37,4.61
1450,2203603,3.09,9.44,21.44,4.60
1451,2205211,2.08,6.35,21.37,4.62
1452,2206710,1.07,3.26,21.37,4.62
1453,2208318,2.23,6.81,21.37,4.61
1454,2209926,2.65,8.09,21.37,4.61
1455,2211532,2.06,6.28,21.37,4.62
1456,2213140,1.82,5.56,21.37,4.62
1457,2214640,2.02,6.16,21.37,4.62
1458,2216139,2.63,8.02,21.37,4.62
1459,2217638,0.62,1.89,21.37,4.60
1460,2219138,2.07,6.31,21.37,4.62
1461,2220638,2.10,6.40,21.37,4.62
1462,2222137,2.75,8.39,21.37,4.62
1463,2223636,2.59,7.89,21.37,4.59
1464,2225135,2.07,6.32,21.37,4.63
1465,2226746,2.09,6.38,21.37,4.62
1466,2228245,2.44,7.44,21.37,4.62
1467,2229744,0.94,2.86,21.37,4.63
1468,2231352,2.72,8.30,21.37,4.63
1469,2232851,2.07,6.31,21.37,4.62
1470,2234350,2.15,6.54,21.37,4.62
1471,2235850,1.58,4.83,21.37,4.62
1472,2237349,2.47,7.53,21.37,4.61
1473,2238957,2.17,6.62,21.37,4.60
1474,2240456,2.10,6.40,21.37,4.61
1475,2241955,2.58,7.87,21.37,4.62
1476,2243454,2.59,7.89,21.37,4.62
1477,2245062,3.10,9.47,21.37,4.62
1478,2246561,2.27,6.93,21.37,4.61
1479,2248169,1.75,5.34,21.37,4.61
1480,2249671,1.93,5.89,21.37,4.62
1481,2251279,2.43,7.41,21.37,4.62
1482,2252778,2.03,6.20,21.37,4.62
1483,2254277,1.77,5.40,21.37,4.61
1484,2255777,2.18,6.65,21.37,4.62
1485,2257276,2.12,6.45,21.37,4.60
1486,2258776,2.05,6.25,21.37,4.62
1487,2260275,2.22,6.78,21.37,4.62
1488,2261774,2.07,6.32,21.37,4.63
1489,2263274,2.64,8.06,21.37,4.64
1490,2264881,2.82,8.60,21.37,4.63
1491,2266381,1.79,5.47,21.37,4.62
1492,2267880,2.23,6.80,21.37,4.62
1493,2269379,2.97,9.05,21.37,4.63
1494,2270990,2.03,6.20,21.37,4.63
1495,2272489,1.93,5.89,21.37,4.62
1496,2273988,2.04,6.22,21.37,4.61
1497,2275487,2.02,6.16,21.37,4.63
1498,2277095,1.97,6.01,21.37,4.62
1499,2278594,1.91,5.83,21.37,4.62
1500,2280094,2.02,6.16,21.37,4.63
1501,2281593,1.99,6.08,21.37,4.62
1502,2283092,1.60,4.89,21.37,4.63
1503,2284700,2.02,6.17,21.37,4.63
1504,2286199,1.94,5.90,21.37,4.63
1505,2287807,1.08,3.29,21.37,4.62
1506,2289306,2.29,6.98,21.37,4.63
1507,2290805,2.03,6.20,21.37,4.63
1508,2292304,2.50,7.62,21.37,4.63
1509,2293807,2.15,6.56,21.37,4.63
1510,2295307,3.09,9.42,21.37,4.62
1511,2296913,2.01,6.14,21.37,4.63
1512,2298414,1.97,6.02,21.37,4.63
1513,2299913,1.39,4.23,21.37,4.63
1514,2301412,1.96,5.99,21.37,4.63
1515,2303020,2.75,8.38,21.37,4.62
1516,2304519,1.95,5.93,21.37,4.63
1517,2306018,1.95,5.93,21.37,4.62
1518,2307517,1.12,3.41,21.37,4.61
1519,2309017,1.82,5.56,21.37,4.63
1520,2310516,0.73,2.24,21.37,4.64
1521,2312015,2.53,7.72,21.37,4.64
1522,2313515,1.93,5.87,21.37,4.63
1523,2315017,0.90,2.74,21.37,4.63
1524,2316517,2.00,6.10,21.37,4.62
1525,2318016,2.07,6.32,21.37,4.63
1526,2319515,2.26,6.90,21.37,4.63
1527,2321014,2.03,6.20,21.37,4.63
1528,2322513,1.95,5.95,21.37,4.62
1529,2324014,1.94,5.90,21.37,4.62
1530,2325513,1.96,5.98,21.37,4.61
1531,2327012,1.84,5.62,21.37,4.63
1532,2328511,2.09,6.37,21.37,4.63
1533,2330011,2.22,6.77,21.37,4.62
1534,2331510,1.95,5.93,21.37,4.64
1535,2333009,1.59,4.86,21.37,4.63
1536,2334509,2.48,7.57,21.37,4.63
1537,2336116,0.93,2.83,21.37,4.65
1538,2337618,1.93,5.87,21.37,4.64
1539,2339118,2.26,6.89,21.37,4.65
1540,2340618,1.96,5.96,21.37,4.63
1541,2342117,2.00,6.11,21.37,4.64
1542,2343616,2.93,8.93,21.37,4.62
1543,2345115,2.84,8.68,21.37,4.62
1544,2346723,1.43,4.37,21.37,4.63
1545,2348222,1.83,5.58,21.37,4.63
1546,2349722,1.99,6.08,21.37,4.64
1547,2351329,1.94,5.92,21.37,4.64
1548,2352828,2.20,6.71,21.37,4.62
1549,2354328,2.01,6.14,21.37,4.63
1550,2355827,1.55,4.74,21.37,4.61
1551,2357435,1.97,6.02,21.37,4.63
1552,2359042,1.98,6.04,21.37,4.63
1553,2360652,2.19,6.69,21.37,4.62
1554,2362151,0.85,2.59,21.37,4.61
1555,2363759,1.21,3.70,21.37,4.60
1556,2365367,1.50,4.56,21.37,4.62
1557,2366973,1.80,5.49,21.37,4.63
1558,2368474,2.27,6.93,21.37,4.62
1559,2369973,1.76,5.38,21.37,4.63
1560,2371472,2.74,8.36,21.37,4.61
1561,2372971,2.00,6.10,21.37,4.62
1562,2374470,2.12,6.45,21.37,4.62
1563,2375970,1.88,5.72,21.37,4.62
1564,2377469,1.17,3.58,21.37,4.60
1565,2379077,3.26,9.96,21.37,4.62
1566,2380576,1.99,6.07,21.37,4.62
1567,2382073,2.03,6.19,21.37,4.62
1568,2383572,1.66,5.05,21.37,4.62
1569,2385073,2.05,6.26,21.37,4.63
1570,2386572,3.12,9.51,21.37,4.61
1571,2388179,0.59,1.80,21.37,4.61
1572,2389786,0.85,2.59,21.37,4.62
1573,2391394,2.00,6.10,21.37,4.63
1574,2392893,2.01,6.14,21.37,4.62
1575,2394392,2.11,6.42,21.37,4.62
1576,2395892,1.96,5.98,21.37,4.63
1577,2397391,1.02,3.10,21.31,4.63
1578,2398999,1.63,4.98,21.37,4.60
1579,2400606,1.99,6.08,21.37,4.64
1580,2402106,1.85,5.65,21.37,4.62
1581,2403605,2.02,6.17,21.37,4.62
1582,2405107,1.98,6.04,21.37,4.63
1583,2406606,1.66,5.07,21.31,4.63
1584,2408105,2.20,6.72,21.37,4.62
1585,2409606,0.92,2.80,21.37,4.62
1586,2411105,2.01,6.13,21.37,4.62
1587,2412604,2.03,6.20,21.37,4.62
1588,2414103,2.47,7.54,21.31,4.63
1589,2415711,1.99,6.08,21.37,4.63
1590,2417210,2.02,6.17,21.31,4.62
1591,2418818,1.99,6.08,21.37,4.63
1592,2420317,1.93,5.89,21.37,4.63
1593,2421816,2.73,8.32,21.31,4.61
1594,2423316,2.14,6.53,21.37,4.64
1595,2424815,2.01,6.13,21.37,4.63
1596,2426314,2.42,7.38,21.31,4.63
1597,2427816,1.43,4.35,21.37,4.62
1598,2429316,2.02,6.16,21.37,4.63
1599,2430816,1.96,5.98,21.37,4.63
1600,2432315,3.09,9.42,21.31,4.61
1601,2433814,2.79,8.51,21.37,4.63
1602,2435313,1.58,4.83,21.31,4.63
1603,2436813,1.95,5.95,21.31,4.63
1604,2438312,2.04,6.23,21.31,4.62
1605,2439920,1.94,5.92,21.37,4.63
1606,2441419,1.99,6.08,21.31,4.63
1607,2443027,1.99,6.07,21.31,4.63
1608,2444526,2.04,6.23,21.37,4.63
1609,2446025,1.74,5.29,21.31,4.63
1610,2447524,0.82,2.49,21.31,4.64
1611,2449027,2.17,6.63,21.31,4.63
1612,2450527,0.87,2.64,21.31,4.61
1613,2452026,1.68,5.13,21.31,4.61
1614,2453525,2.00,6.11,21.31,4.63
1615,2455024,1.80,5.49,21.31,4.62
1616,2456632,2.04,6.23,21.31,4.61
1617,2458131,2.07,6.31,21.31,4.60
1618,2459739,2.05,6.25,21.31,4.62
1619,2461238,2.32,7.08,21.31,4.62
1620,2462737,2.08,6.34,21.31,4.63
1621,2464237,1.40,4.28,21.31,4.62
1622,2465844,2.05,6.25,21.31,4.62
1623,2467343,2.07,6.31,21.31,4.62
1624,2468843,2.20,6.72,21.31,4.62
1625,2470342,1.82,5.56,21.31,4.61
1626,2471952,2.07,6.32,21.31,4.62
1627,2473452,2.08,6.35,21.31,4.62
1628,2474951,2.11,6.42,21.31,4.62
1629,2476450,2.67,8.15,21.31,4.65
1630,2478058,2.40,7.33,21.31,4.64
1631,2479557,2.30,7.02,21.31,4.62
1632,2481056,2.13,6.48,21.31,4.62
1633,2482555,2.24,6.84,21.31,4.62
1634,2484056,3.15,9.62,21.31,4.60
1635,2485555,2.07,6.31,21.31,4.62
1636,2487054,1.97,6.01,21.31,4.62
1637,2488553,0.92,2.80,21.31,4.64
1638,2490161,2.17,6.63,21.31,4.60
1639,2491660,1.87,5.69,21.31,4.61
1640,2493159,2.13,6.48,21.31,4.61
1641,2494661,3.17,9.66,21.31,4.61
1642,2496269,0.99,3.01,21.31,4.61
1643,2497768,2.36,7.20,21.31,4.61
1644,2499267,2.08,6.35,21.31,4.62
1645,2500875,2.14,6.53,21.31,4.62
1646,2502374,1.57,4.79,21.31,4.60
1647,2503982,1.73,5.28,21.31,4.61
1648,2505481,2.13,6.48,21.31,4.62
1649,2506981,2.49,7.59,21.31,4.62
1650,2508480,3.02,9.21,21.31,4.61
1651,2510088,2.11,6.44,21.31,4.62
1652,2511587,3.26,9.94,21.31,4.63
1653,2513086,1.89,5.77,21.31,4.62
1654,2514585,1.89,5.77,21.31,4.61
1655,2516087,2.62,8.01,21.31,4.62
1656,2517587,1.95,5.93,21.31,4.63
1657,2519087,2.11,6.44,21.31,4.62
1658,2520586,2.80,8.54,21.31,4.61
1659,2522193,2.18,6.65,21.31,4.61
1660,2523693,2.93,8.94,21.31,4.62
1661,2525300,2.12,6.47,21.31,4.61
1662,2526799,2.15,6.56,21.31,4.62
1663,2528299,2.29,6.98,21.31,4.61
1664,2529799,2.66,8.11,21.31,4.60
1665,2531298,2.62,7.99,21.31,4.60
1666,2532797,0.90,2.74,21.31,4.60
1667,2534405,2.85,8.69,21.31,4.62
1668,2535904,1.93,5.87,21.31,4.60
1669,2537403,2.27,6.93,21.31,4.60
1670,2538905,2.40,7.33,21.31,4.61
1671,2540404,2.40,7.32,21.31,4.59
1672,2541904,2.21,6.75,21.31,4.59
1673,2543404,1.93,5.87,21.31,4.60
1674,2545011,2.87,8.77,21.31,4.58
1675,2546618,3.44,10.49,21.31,4.61
1676,2548119,2.25,6.87,21.31,4.58
1677,2549618,2.21,6.75,21.31,4.58
1678,2551117,2.39,7.27,21.31,4.57
1679,2552616,2.29,6.98,21.31,4.55
1680,2554117,2.70,8.23,21.31,4.57
1681,2555723,2.58,7.87,21.31,4.57
1682,2557223,2.31,7.04,21.31,4.56
1683,2558723,2.32,7.07,21.31,4.57
1684,2560220,2.33,7.11,21.31,4.56
1685,2561719,2.35,7.16,21.31,4.56
1686,2563326,1.81,5.52,21.31,4.56
1687,2564826,2.27,6.93,21.31,4.56
1688,2566325,2.93,8.94,21.31,4.55
1689,2567932,2.35,7.17,21.31,4.57
1690,2569432,2.57,7.83,21.31,4.56
1691,2571039,2.43,7.42,21.31,4.55
1692,2572538,2.33,7.11,21.31,4.55
1693,2574038,1.96,5.98,21.31,4.55
1694,2575538,3.48,10.60,21.31,4.55
1695,2577145,2.36,7.19,21.31,4.55
1696,2578646,2.38,7.24,21.31,4.55
1697,2580145,2.45,7.48,21.31,4.54
1698,2581644,1.33,4.07,21.31,4.54
1699,2583255,2.21,6.75,21.31,4.54
1700,2584754,2.46,7.51,21.31,4.54
1701,2586253,2.53,7.71,21.31,4.54
1702,2587752,2.59,7.90,21.31,4.53
1703,2589252,2.35,7.17,21.31,4.54
1704,2590751,2.37,7.23,21.31,4.55
1705,2592250,2.35,7.17,21.31,4.51
1706,2593750,2.00,6.11,21.31,4.54
1707,2595250,2.42,7.39,21.31,4.54
1708,2596749,3.43,10.45,21.31,4.54
1709,2598249,2.35,7.17,21.31,4.54
1710,2599748,2.36,7.20,21.31,4.54
1711,2601248,2.35,7.17,21.31,4.54
1712,2602747,3.64,11.09,21.31,4.56
1713,2604356,1.91,5.81,21.31,4.55
1714,2605858,1.96,5.96,21.37,4.54
1715,2607465,2.35,7.16,21.37,4.56
1716,2608965,2.94,8.96,21.31,4.53
1717,2610464,2.32,7.08,21.31,4.54
1718,2611963,2.59,7.90,21.31,4.54
1719,2613463,1.78,5.43,21.31,4.57
1720,2615070,2.60,7.93,21.37,4.54
1721,2616569,2.11,6.44,21.31,4.55
1722,2618068,3.19,9.73,21.31,4.56
1723,2619676,2.39,7.27,21.31,4.53
1724,2621175,2.36,7.19,21.37,4.54
1725,2622675,2.35,7.16,21.31,4.54
1726,2624175,2.15,6.54,21.31,4.56
1727,2625782,2.40,7.32,21.37,4.54
1728,2627284,2.16,6.57,21.31,4.54
1729,2628784,3.29,10.05,21.31,4.56
1730,2630284,1.67,5.08,21.37,4.53
1731,2631783,2.39,7.29,21.31,4.54
1732,2633283,2.57,7.84,21.31,4.54
1733,2634782,3.44,10.49,21.37,4.54
1734,2636391,2.37,7.22,21.31,4.54
1735,2637890,2.14,6.53,21.37,4.56
1736,2639389,2.62,8.01,21.37,4.54
1737,2640888,2.39,7.29,21.31,4.53
1738,2642388,1.07,3.25,21.31,4.53
1739,2643888,2.36,7.20,21.31,4.54
1740,2645387,2.24,6.83,21.37,4.55
1741,2646886,2.73,8.33,21.31,4.55
1742,2648386,3.59,10.96,21.31,4.53
1743,2649997,2.58,7.86,21.31,4.55
1744,2651496,2.50,7.62,21.31,4.55
1745,2653104,3.61,11.00,21.31,4.57
1746,2654604,2.81,8.57,21.31,4.54
1747,2656104,2.54,7.74,21.37,4.56
1748,2657603,2.03,6.20,21.31,4.54
1749,2659211,3.46,10.55,21.31,4.54
1750,2660711,2.33,7.11,21.31,4.54
1751,2662210,2.31,7.05,21.37,4.55
1752,2663709,3.27,9.97,21.31,4.54
1753,2665209,2.61,7.95,21.31,4.53
1754,2666708,2.41,7.36,21.31,4.56
1755,2668208,3.20,9.76,21.31,4.51
1756,2669707,3.33,10.17,21.31,4.54
1757,2671319,2.80,8.53,21.37,4.55
1758,2672818,2.38,7.26,21.37,4.55
1759,2674317,2.34,7.14,21.37,4.55
1760,2675816,2.33,7.10,21.37,4.55
1761,2677316,2.26,6.89,21.31,4.55
1762,2678815,2.33,7.10,21.37,4.54
1763,2680314,1.39,4.23,21.31,4.54
1764,2681922,2.90,8.85,21.31,4.55
1765,2683421,2.31,7.04,21.31,4.55
1766,2684920,3.20,9.76,21.37,4.55
1767,2686528,2.84,8.66,21.31,4.57
1768,2688136,2.32,7.08,21.37,4.56
1769,2689635,2.06,6.29,21.37,4.56
1770,2691134,2.36,7.19,21.31,4.56
1771,2692634,2.43,7.41,21.37,4.56
1772,2694136,2.36,7.19,21.31,4.57
1773,2695635,2.42,7.39,21.37,4.56
1774,2697243,2.19,6.68,21.31,4.56
1775,2698742,1.20,3.67,21.37,4.56
1776,2700350,2.56,7.81,21.37,4.55
1777,2701957,1.55,4.74,21.37,4.57
1778,2703457,2.33,7.11,21.37,4.55
1779,2704956,2.04,6.22,21.37,4.55
1780,2706564,2.62,8.01,21.37,4.57
1781,2708063,2.31,7.04,21.37,4.55
1782,2709670,2.31,7.05,21.37,4.56
1783,2711170,3.31,10.11,21.31,4.60
1784,2712670,2.08,6.35,21.37,4.55
1785,2714169,2.36,7.19,21.37,4.59
1786,2715671,2.83,8.65,21.37,4.61
1787,2717171,2.31,7.04,21.37,4.55
1788,2718670,1.97,6.01,21.37,4.56
1789,2720278,1.27,3.88,21.37,4.53
1790,2721885,3.42,10.42,21.37,4.52
1791,2723386,2.49,7.60,21.37,4.55
1792,2724885,2.72,8.29,21.37,4.55
1793,2726384,3.53,10.76,21.37,4.54
1794,2727993,2.32,7.07,21.37,4.56
1795,2729492,2.35,7.17,21.37,4.56
1796,2730991,2.41,7.36,21.37,4.56
1797,2732491,2.40,7.32,21.37,4.56
1798,2733990,2.36,7.19,21.31,4.56
1799,2735490,2.33,7.10,21.37,4.56
1800,2736989,2.32,7.07,21.37,4.56
1801,2738491,2.76,8.41,21.37,4.54
1802,2740099,2.34,7.13,21.31,4.56
1803,2741598,2.32,7.07,21.37,4.55
1804,2743098,2.45,7.47,21.37,4.55
1805,2744597,2.31,7.04,21.37,4.55
1806,2746096,1.47,4.47,21.37,4.55
1807,2747595,2.35,7.17,21.37,4.55
1808,2749094,3.35,10.21,21.37,4.55
1809,2750596,2.35,7.17,21.37,4.55
1810,2752095,2.32,7.08,21.37,4.55
1811,2753594,2.54,7.75,21.37,4.56
1812,2755093,1.45,4.43,21.37,4.53
1813,2756593,1.89,5.77,21.37,4.51
1814,2758092,2.28,6.96,21.37,4.54
1815,2759591,2.83,8.62,21.37,4.55
1816,2761094,2.63,8.03,21.37,4.51
1817,2762593,2.36,7.19,21.37,4.55
1818,2764093,3.35,10.23,21.31,4.50
1819,2765593,2.56,7.81,21.37,4.57
1820,2767201,2.33,7.10,21.37,4.55
1821,2768700,2.28,6.95,21.37,4.55
1822,2770199,2.33,7.10,21.37,4.56
1823,2771807,2.49,7.59,21.31,4.56
1824,2773306,2.37,7.22,21.31,4.56
1825,2774805,2.31,7.04,21.31,4.55
1826,2776305,1.98,6.04,21.37,4.56
1827,2777912,2.02,6.16,21.37,4.56
1828,2779412,2.15,6.54,21.37,4.55
1829,2780911,1.86,5.68,21.37,4.56
1830,2782413,2.54,7.75,21.37,4.54
1831,2783912,2.34,7.14,21.37,4.56
1832,2785412,2.37,7.22,21.37,4.57
1833,2787019,2.32,7.07,21.37,4.56
1834,2788518,1.54,4.71,21.37,4.56
1835,2790018,2.33,7.11,21.37,4.56
1836,2791518,1.20,3.65,21.37,4.58
1837,2793017,1.03,3.13,21.37,4.56
1838,2794625,2.77,8.45,21.37,4.57
1839,2796124,2.46,7.50,21.37,4.56
1840,2797623,2.39,7.27,21.37,4.55
1841,2799122,3.51,10.70,21.37,4.54
1842,2800731,1.15,3.50,21.37,4.53
1843,2802230,2.11,6.44,21.37,4.55
1844,2803729,2.17,6.60,21.37,4.56
1845,2805231,2.34,7.13,21.37,4.57
1846,2806839,2.00,6.11,21.37,4.57
1847,2808446,2.15,6.54,21.37,4.58
1848,2809946,2.19,6.68,21.37,4.55
1849,2811445,1.94,5.92,21.37,4.55
1850,2812945,1.19,3.62,21.37,4.56
1851,2814444,2.17,6.60,21.37,4.54
1852,2816052,2.13,6.48,21.37,4.54
