Seria pomiarowa: Próba działania zapisywania
Opis serii pomiarowej: Próba działania zapisywania
Data: 19.09.2021, Godzina poczatkowa: 16:09, Godzina koncowa: 18:04, Pogoda: 
Pomiar,Czas w ms, Dzielnik, Panel, Temperatura, SredniaFoto
150,223802,1.81,5.53,21.50,4.90
151,225296,2.14,6.53,21.50,4.90
152,226791,1.99,6.07,21.50,4.90
153,228286,1.88,5.72,21.50,4.90
154,229781,1.69,5.14,21.50,4.89
155,231278,1.86,5.66,21.50,4.90
156,232773,1.95,5.95,21.50,4.90
157,234268,1.91,5.81,21.50,4.90
158,235763,1.99,6.08,21.50,4.90
159,237258,2.22,6.78,21.50,4.90
160,238753,1.95,5.95,21.50,4.90
161,240247,1.93,5.89,21.50,4.90
162,241742,1.96,5.98,21.50,4.90
163,243237,1.91,5.81,21.44,4.89
164,244732,1.90,5.78,21.50,4.90
165,246227,1.95,5.93,21.50,4.90
166,247721,1.90,5.80,21.44,4.90
167,249217,1.94,5.92,21.44,4.89
168,250712,2.00,6.11,21.44,4.89
169,252207,1.95,5.93,21.50,4.89
170,253704,1.96,5.99,21.44,4.89
171,255199,1.96,5.99,21.50,4.90
172,256694,1.94,5.90,21.44,4.89
173,258189,1.96,5.96,21.44,4.90
174,259684,1.89,5.77,21.44,4.90
175,261179,1.89,5.75,21.50,4.90
176,262673,1.94,5.90,21.44,4.89
177,264168,1.92,5.86,21.44,4.89
178,265663,1.96,5.99,21.50,4.90
179,267158,1.95,5.95,21.44,4.90
180,268653,2.03,6.20,21.44,4.90
181,270147,1.98,6.04,21.44,4.90
182,271642,1.98,6.04,21.44,4.90
183,273137,1.96,5.96,21.44,4.90
184,274632,1.82,5.56,21.44,4.90
185,276127,1.89,5.75,21.44,4.90
186,277624,1.88,5.74,21.44,4.89
187,279119,1.98,6.05,21.44,4.90
188,280614,1.89,5.77,21.44,4.90
189,282109,1.94,5.92,21.44,4.90
190,283604,1.91,5.83,21.44,4.90
191,285099,1.80,5.49,21.44,4.89
192,286594,2.02,6.17,21.44,4.89
193,288089,1.94,5.92,21.44,4.90
194,289584,1.80,5.49,21.44,4.90
195,291079,1.80,5.49,21.44,4.90
196,292573,1.89,5.77,21.44,4.90
197,294068,1.84,5.62,21.44,4.90
198,295563,1.88,5.74,21.44,4.89
199,297058,1.92,5.86,21.44,4.90
200,298553,1.96,5.98,21.44,4.89
201,300050,1.91,5.83,21.44,4.90
202,301545,1.96,5.98,21.44,4.90
203,303040,2.16,6.57,21.44,4.89
204,304535,2.03,6.20,21.44,4.90
205,306030,1.90,5.78,21.44,4.89
206,307524,1.95,5.95,21.44,4.90
207,309019,1.94,5.90,21.44,4.90
208,310514,1.98,6.05,21.44,4.89
209,312009,1.86,5.66,21.44,4.90
210,313504,1.91,5.81,21.44,4.90
211,314999,1.89,5.75,21.44,4.90
212,316493,1.94,5.90,21.44,4.90
213,317988,1.93,5.87,21.44,4.90
214,319483,2.07,6.32,21.44,4.90
215,320978,1.95,5.93,21.44,4.90
216,322473,1.90,5.80,21.44,4.90
217,323971,1.93,5.89,21.44,4.90
218,325466,1.96,5.99,21.44,4.90
219,326961,1.89,5.77,21.44,4.90
220,328456,1.83,5.59,21.44,4.90
221,329950,1.90,5.80,21.44,4.90
222,331445,1.93,5.87,21.44,4.90
223,332940,1.90,5.80,21.44,4.90
224,334435,1.68,5.13,21.44,4.90
225,335930,1.87,5.71,21.44,4.90
226,337425,1.98,6.04,21.44,4.90
227,338919,2.01,6.13,21.44,4.90
228,340414,1.95,5.93,21.44,4.90
229,341909,1.97,6.02,21.44,4.90
230,343404,1.89,5.75,21.44,4.90
231,344899,1.87,5.71,21.44,4.89
232,346396,1.97,6.01,21.44,4.90
233,347891,1.84,5.62,21.37,4.90
234,349386,2.04,6.23,21.44,4.90
235,350881,1.87,5.71,21.37,4.90
236,352375,1.80,5.49,21.37,4.90
237,353870,1.98,6.04,21.37,4.89
238,355365,1.95,5.93,21.37,4.89
239,356860,1.67,5.08,21.44,4.89
240,358355,2.01,6.14,21.44,4.89
241,359849,1.96,5.99,21.37,4.89
242,361345,1.96,5.99,21.44,4.89
243,362840,1.96,5.96,21.37,4.88
244,364335,2.06,6.29,21.37,4.89
245,365830,1.89,5.75,21.37,4.89
246,367325,1.69,5.14,21.37,4.89
247,368819,1.96,5.98,21.37,4.88
248,370317,1.94,5.92,21.44,4.88
249,371812,1.96,5.98,21.37,4.88
250,373307,2.06,6.29,21.37,4.88
251,374802,2.01,6.13,21.37,4.88
252,376296,2.05,6.26,21.37,4.88
253,377791,1.98,6.05,21.37,4.88
254,379286,2.01,6.13,21.37,4.88
255,380781,1.92,5.84,21.44,4.88
256,382276,1.74,5.32,21.37,4.88
257,383770,2.03,6.20,21.37,4.87
258,385265,1.97,6.02,21.37,4.87
259,386760,2.11,6.42,21.37,4.87
260,388255,2.06,6.28,21.37,4.87
261,389750,2.12,6.45,21.37,4.87
262,391245,2.15,6.54,21.37,4.87
263,392742,1.89,5.75,21.37,4.87
264,394237,2.06,6.28,21.37,4.87
265,395732,2.01,6.13,21.37,4.87
266,397228,1.98,6.04,21.37,4.87
267,398722,2.02,6.17,21.37,4.87
268,400217,2.03,6.20,21.37,4.86
269,401712,2.19,6.69,21.37,4.87
270,403207,2.12,6.47,21.37,4.87
271,404702,2.13,6.50,21.37,4.87
272,406197,2.08,6.34,21.37,4.87
273,407691,2.06,6.28,21.37,4.86
274,409186,2.05,6.25,21.37,4.86
275,410681,2.05,6.25,21.37,4.86
276,412176,2.01,6.14,21.37,4.86
277,413671,1.99,6.08,21.37,4.87
278,415165,2.02,6.16,21.37,4.86
279,416663,1.63,4.96,21.37,4.86
280,418158,1.96,5.99,21.37,4.87
281,419653,2.03,6.20,21.37,4.87
282,421147,2.02,6.16,21.37,4.87
283,422642,2.02,6.17,21.37,4.87
284,424137,2.08,6.34,21.37,4.86
285,425632,2.06,6.28,21.37,4.86
286,427127,2.19,6.69,21.37,4.87
287,428622,1.98,6.05,21.37,4.87
288,430116,2.01,6.13,21.37,4.87
289,431611,2.05,6.25,21.37,4.87
290,433106,2.08,6.35,21.37,4.87
291,434601,2.01,6.14,21.37,4.87
292,436097,2.13,6.48,21.37,4.87
293,437591,1.96,5.96,21.37,4.87
294,439089,1.93,5.87,21.37,4.87
295,440584,2.15,6.54,21.37,4.87
296,442079,1.87,5.69,21.37,4.87
297,443574,2.01,6.13,21.37,4.87
298,445068,2.03,6.19,21.37,4.87
299,446563,1.93,5.89,21.37,4.87
300,448058,2.00,6.11,21.37,4.87
301,449553,2.01,6.14,21.37,4.87
302,451048,2.03,6.20,21.37,4.87
303,452543,2.05,6.26,21.37,4.87
304,454038,2.17,6.62,21.37,4.87
305,455533,2.06,6.28,21.37,4.87
306,457027,2.02,6.17,21.37,4.87
307,458522,2.00,6.11,21.37,4.87
308,460017,2.00,6.11,21.37,4.87
309,461512,1.87,5.69,21.37,4.87
310,463009,2.04,6.23,21.37,4.87
311,464504,1.89,5.75,21.37,4.87
312,465999,1.98,6.05,21.37,4.87
313,467494,2.00,6.10,21.37,4.87
314,468989,1.95,5.93,21.37,4.87
315,470484,1.91,5.81,21.37,4.87
316,471980,1.95,5.95,21.37,4.87
317,473474,1.97,6.02,21.37,4.87
318,474969,2.09,6.38,21.37,4.87
319,476464,1.95,5.95,21.37,4.87
320,477959,1.99,6.07,21.37,4.87
321,479454,2.14,6.51,21.37,4.88
322,480949,2.05,6.26,21.37,4.87
323,482444,2.08,6.35,21.37,4.88
324,483938,1.96,5.98,21.37,4.87
325,485436,2.15,6.56,21.37,4.88
326,486931,1.96,5.96,21.37,4.88
327,488426,1.97,6.01,21.37,4.88
328,489921,1.81,5.53,21.37,4.87
329,491416,1.93,5.87,21.37,4.88
330,492911,1.88,5.72,21.37,4.88
331,494405,1.97,6.02,21.37,4.88
332,495900,1.93,5.87,21.37,4.88
333,497395,1.91,5.83,21.37,4.88
334,498890,1.94,5.92,21.37,4.88
335,500385,2.07,6.31,21.37,4.88
336,501880,2.01,6.13,21.37,4.88
337,503375,1.93,5.87,21.37,4.88
338,504869,1.97,6.01,21.37,4.88
339,506364,1.93,5.89,21.37,4.88
340,507859,1.92,5.86,21.37,4.88
341,509358,1.92,5.86,21.37,4.89
342,510853,1.89,5.75,21.37,4.88
343,512348,1.79,5.46,21.37,4.88
344,513842,1.83,5.58,21.37,4.88
345,515337,1.89,5.75,21.37,4.88
346,516832,1.87,5.71,21.37,4.88
347,518327,1.90,5.78,21.37,4.89
348,519822,1.83,5.59,21.37,4.88
349,521317,1.89,5.77,21.37,4.89
350,522812,2.25,6.86,21.37,4.88
351,524307,1.94,5.92,21.37,4.89
352,525801,1.96,5.96,21.37,4.89
353,527296,2.08,6.35,21.37,4.89
354,528791,1.94,5.92,21.37,4.89
355,530286,1.91,5.83,21.37,4.88
356,531779,1.94,5.90,21.37,4.88
357,533274,2.03,6.19,21.37,4.88
358,534769,1.86,5.66,21.37,4.88
359,536263,1.82,5.55,21.37,4.88
360,537758,1.84,5.61,21.37,4.89
361,539253,1.88,5.74,21.37,4.88
362,540748,1.90,5.80,21.37,4.88
363,542243,1.89,5.77,21.37,4.88
364,543738,1.91,5.81,21.37,4.88
365,545233,2.03,6.19,21.37,4.88
366,546728,1.99,6.07,21.37,4.88
367,548222,1.96,5.99,21.37,4.89
368,549718,2.25,6.87,21.37,4.89
369,551213,2.09,6.38,21.37,4.89
370,552708,1.90,5.80,21.37,4.89
371,554203,1.86,5.68,21.37,4.89
372,555701,1.93,5.87,21.37,4.88
373,557196,1.93,5.87,21.37,4.88
374,558690,1.88,5.74,21.37,4.88
375,560185,1.93,5.89,21.37,4.89
376,561680,1.83,5.58,21.37,4.88
377,563175,1.87,5.69,21.37,4.89
378,564670,1.82,5.56,21.37,4.89
379,566165,1.84,5.61,21.37,4.89
380,567660,1.89,5.75,21.37,4.89
381,569155,1.89,5.75,21.37,4.89
382,570649,1.89,5.75,21.37,4.89
383,572144,1.86,5.66,21.37,4.89
384,573639,1.95,5.93,21.37,4.89
385,575134,2.01,6.13,21.44,4.89
386,576629,1.88,5.74,21.44,4.89
387,578127,1.96,5.96,21.44,4.89
388,579621,1.92,5.86,21.37,4.89
389,581116,2.09,6.38,21.44,4.89
390,582611,1.68,5.11,21.44,4.89
391,584107,1.84,5.61,21.44,4.89
392,585602,1.89,5.77,21.37,4.89
393,587097,1.87,5.69,21.37,4.88
394,588592,1.77,5.40,21.44,4.89
395,590087,1.98,6.04,21.37,4.89
396,591582,2.07,6.31,21.37,4.89
397,593076,1.88,5.72,21.37,4.88
398,594571,1.96,5.98,21.44,4.88
399,596066,2.01,6.13,21.44,4.88
400,597561,1.95,5.93,21.44,4.88
401,599056,1.86,5.66,21.37,4.88
402,600551,1.89,5.77,21.44,4.88
403,602048,1.99,6.08,21.44,4.88
404,603543,1.96,5.98,21.37,4.88
405,605038,1.92,5.86,21.37,4.88
406,606533,1.86,5.68,21.37,4.88
407,608028,1.88,5.72,21.44,4.88
408,609523,1.88,5.72,21.37,4.88
409,611018,1.95,5.93,21.44,4.88
410,612513,1.91,5.83,21.44,4.88
411,614008,1.93,5.89,21.44,4.88
412,615502,1.96,5.99,21.44,4.88
413,616997,2.00,6.11,21.37,4.88
414,618492,2.10,6.41,21.44,4.88
415,619987,1.97,6.02,21.44,4.88
416,621483,1.94,5.92,21.44,4.88
417,622978,1.94,5.92,21.44,4.88
418,624475,1.88,5.72,21.44,4.88
419,625970,1.96,5.96,21.44,4.88
420,627465,1.88,5.72,21.44,4.88
421,628960,1.88,5.74,21.44,4.88
422,630455,1.89,5.75,21.44,4.88
423,631950,1.89,5.77,21.44,4.88
424,633445,2.03,6.20,21.44,4.88
425,634940,1.84,5.62,21.44,4.88
426,636435,2.12,6.47,21.44,4.88
427,637929,1.99,6.08,21.37,4.88
428,639424,1.91,5.83,21.44,4.88
429,640919,1.80,5.49,21.44,4.88
430,642414,1.91,5.83,21.37,4.88
431,643909,1.85,5.65,21.44,4.88
432,645404,1.97,6.01,21.37,4.88
433,646899,1.86,5.68,21.37,4.88
434,648396,2.00,6.10,21.44,4.88
435,649891,1.92,5.84,21.44,4.88
436,651386,1.95,5.95,21.44,4.88
437,652881,1.96,5.98,21.44,4.88
438,654376,1.87,5.71,21.44,4.88
439,655872,1.97,6.01,21.44,4.88
440,657367,1.96,5.99,21.44,4.88
441,658862,1.81,5.53,21.44,4.88
442,660356,1.89,5.77,21.44,4.88
443,661851,1.92,5.84,21.44,4.88
444,663346,1.94,5.90,21.44,4.88
445,664841,2.00,6.10,21.44,4.88
446,666336,1.92,5.84,21.44,4.87
447,667831,1.93,5.89,21.44,4.88
448,669326,1.94,5.92,21.44,4.88
449,670823,1.91,5.81,21.44,4.88
450,672318,1.92,5.86,21.44,4.88
451,673813,1.92,5.84,21.44,4.88
452,675308,1.91,5.81,21.44,4.87
453,676803,1.93,5.87,21.44,4.88
454,678298,1.93,5.89,21.44,4.88
455,679793,1.95,5.93,21.44,4.88
456,681288,2.22,6.78,21.44,4.88
457,682782,1.95,5.95,21.44,4.88
458,684277,1.96,5.98,21.44,4.88
459,685772,1.97,6.02,21.44,4.87
460,687267,1.90,5.78,21.44,4.87
461,688762,1.90,5.78,21.44,4.88
462,690257,1.88,5.72,21.44,4.88
463,691752,1.93,5.89,21.44,4.88
464,693248,1.75,5.35,21.44,4.88
465,694745,1.94,5.90,21.44,4.88
466,696240,1.92,5.84,21.44,4.88
467,697735,1.99,6.07,21.44,4.88
468,699230,2.02,6.17,21.44,4.88
469,700725,1.97,6.02,21.44,4.88
470,702220,1.98,6.05,21.44,4.88
471,703714,1.97,6.01,21.44,4.88
472,705209,1.91,5.81,21.44,4.89
473,706704,1.80,5.50,21.44,4.89
474,708199,2.14,6.51,21.44,4.88
475,709694,1.76,5.37,21.44,4.89
476,711189,1.91,5.81,21.44,4.89
477,712684,1.89,5.77,21.44,4.88
478,714179,1.91,5.83,21.44,4.88
479,715674,1.93,5.87,21.44,4.89
480,717168,1.94,5.90,21.44,4.89
481,718666,1.69,5.14,21.44,4.89
482,720161,1.99,6.07,21.44,4.88
483,721656,1.92,5.84,21.44,4.89
484,723151,2.01,6.14,21.44,4.89
485,724645,1.88,5.74,21.44,4.89
486,726140,1.91,5.83,21.44,4.89
487,727635,1.87,5.69,21.44,4.89
488,729131,1.85,5.63,21.44,4.89
489,730626,1.82,5.55,21.44,4.89
490,732121,1.84,5.61,21.44,4.89
491,733615,1.96,5.96,21.44,4.89
492,735110,1.95,5.95,21.44,4.89
493,736605,1.95,5.95,21.44,4.89
494,738100,1.96,5.98,21.44,4.89
495,739595,1.81,5.53,21.44,4.89
496,741092,1.89,5.75,21.44,4.89
497,742587,1.92,5.84,21.44,4.89
498,744082,1.88,5.72,21.44,4.89
499,745577,1.79,5.46,21.44,4.89
500,747072,1.90,5.80,21.44,4.88
501,748567,1.84,5.62,21.44,4.89
502,750062,1.84,5.61,21.44,4.89
503,751557,1.79,5.47,21.44,4.88
504,753052,1.98,6.05,21.44,4.89
505,754547,1.93,5.89,21.44,4.88
506,756042,1.93,5.87,21.44,4.89
507,757536,1.95,5.95,21.44,4.88
508,759031,1.97,6.02,21.44,4.88
509,760526,1.93,5.89,21.44,4.88
510,762021,1.86,5.68,21.37,4.88
511,763516,1.87,5.71,21.44,4.88
512,765015,1.78,5.43,21.44,4.88
513,766510,1.91,5.81,21.44,4.88
514,768005,1.91,5.83,21.44,4.88
515,769499,1.96,5.99,21.44,4.88
516,770994,1.97,6.01,21.44,4.88
517,772489,1.97,6.01,21.44,4.88
518,773984,1.95,5.93,21.44,4.88
519,775479,1.94,5.92,21.44,4.88
520,776974,2.02,6.16,21.44,4.89
521,778469,1.82,5.55,21.44,4.88
522,779964,1.93,5.89,21.37,4.88
523,781458,2.01,6.13,21.44,4.89
524,782953,1.92,5.84,21.44,4.88
525,784448,1.96,5.98,21.44,4.89
526,785943,1.95,5.93,21.44,4.89
527,787441,2.09,6.37,21.44,4.88
528,788936,2.05,6.26,21.44,4.89
529,790430,2.12,6.47,21.44,4.89
530,791925,1.84,5.61,21.44,4.89
531,793420,1.90,5.80,21.44,4.89
532,794915,1.90,5.78,21.44,4.89
533,796410,2.15,6.54,21.37,4.89
534,797905,1.92,5.86,21.44,4.89
535,799400,1.94,5.92,21.44,4.89
536,800896,1.92,5.86,21.44,4.89
537,802391,1.95,5.95,21.44,4.89
538,803885,1.78,5.44,21.44,4.89
539,805380,1.88,5.72,21.37,4.89
540,806875,1.90,5.80,21.44,4.89
541,808370,1.93,5.89,21.44,4.89
542,809865,1.94,5.92,21.44,4.89
543,811363,2.04,6.22,21.44,4.89
544,812857,1.96,5.99,21.44,4.89
545,814352,1.94,5.90,21.44,4.89
546,815847,1.89,5.77,21.44,4.89
547,817342,2.20,6.72,21.37,4.89
548,818837,1.85,5.63,21.44,4.89
549,820332,1.87,5.71,21.37,4.89
550,821827,1.89,5.75,21.44,4.89
551,823322,2.02,6.17,21.44,4.89
552,824816,1.92,5.86,21.44,4.89
553,826311,1.94,5.90,21.37,4.89
554,827806,1.95,5.95,21.44,4.89
555,829301,1.92,5.86,21.44,4.89
556,830796,1.92,5.86,21.44,4.89
557,832291,1.92,5.84,21.44,4.89
558,833788,1.88,5.74,21.37,4.89
559,835283,1.87,5.71,21.44,4.89
560,836779,1.89,5.75,21.44,4.89
561,838274,1.78,5.44,21.44,4.89
562,839769,1.89,5.75,21.44,4.89
563,841264,1.98,6.04,21.44,4.89
564,842759,1.83,5.58,21.44,4.89
565,844254,1.88,5.72,21.44,4.89
566,845748,1.96,5.96,21.44,4.89
567,847243,1.93,5.89,21.44,4.89
568,848738,1.82,5.56,21.44,4.89
569,850233,1.89,5.75,21.44,4.89
570,851728,1.92,5.84,21.44,4.89
571,853223,1.89,5.75,21.44,4.89
572,854718,1.89,5.77,21.44,4.89
573,856213,1.89,5.77,21.44,4.89
574,857710,1.94,5.90,21.44,4.89
575,859205,2.00,6.11,21.44,4.89
576,860700,2.00,6.10,21.44,4.89
577,862195,1.95,5.95,21.44,4.89
578,863690,1.94,5.92,21.44,4.89
579,865185,1.92,5.84,21.44,4.89
580,866679,1.85,5.65,21.44,4.89
581,868174,1.85,5.63,21.44,4.89
582,869669,1.94,5.92,21.44,4.89
583,871164,1.91,5.81,21.44,4.89
584,872659,1.93,5.89,21.44,4.89
585,874155,2.00,6.10,21.44,4.89
586,875650,1.91,5.81,21.44,4.89
587,877145,1.93,5.89,21.44,4.89
588,878640,2.03,6.19,21.44,4.89
589,880137,1.96,5.98,21.44,4.88
590,881632,2.02,6.16,21.44,4.89
591,883127,1.87,5.69,21.44,4.89
592,884622,1.94,5.92,21.44,4.88
593,886117,1.90,5.80,21.44,4.88
594,887612,1.94,5.90,21.44,4.88
595,889106,1.93,5.89,21.44,4.88
596,890601,1.98,6.05,21.44,4.88
597,892096,1.88,5.72,21.44,4.88
598,893591,2.03,6.19,21.44,4.88
599,895086,1.96,5.99,21.44,4.88
600,896581,1.93,5.87,21.44,4.88
601,898076,1.94,5.90,21.44,4.88
602,899571,1.95,5.95,21.44,4.88
603,901065,1.85,5.63,21.44,4.88
604,902560,1.98,6.04,21.44,4.88
605,904058,1.97,6.02,21.44,4.88
606,905553,2.03,6.19,21.44,4.88
607,907048,1.97,6.02,21.44,4.87
608,908544,2.13,6.48,21.44,4.87
609,910039,1.96,5.99,21.44,4.87
610,911533,1.90,5.78,21.44,4.87
611,913028,2.09,6.38,21.44,4.87
612,914523,1.96,5.98,21.44,4.87
613,916018,2.00,6.11,21.44,4.87
614,917513,2.04,6.22,21.44,4.87
615,919008,2.02,6.16,21.44,4.87
616,920503,1.98,6.05,21.44,4.87
617,921998,2.00,6.10,21.44,4.87
618,923492,1.95,5.93,21.44,4.87
619,924987,2.00,6.10,21.44,4.87
620,926485,1.94,5.92,21.44,4.87
621,927980,2.14,6.53,21.44,4.87
622,929475,2.02,6.16,21.44,4.86
623,930970,2.01,6.14,21.44,4.87
624,932464,2.01,6.14,21.44,4.87
625,933959,1.89,5.77,21.44,4.87
626,935454,2.04,6.22,21.44,4.87
627,936949,1.96,5.98,21.44,4.87
628,938444,1.95,5.95,21.44,4.87
629,939939,2.00,6.11,21.44,4.87
630,941434,2.00,6.10,21.44,4.86
631,942929,2.16,6.59,21.44,4.87
632,944423,2.07,6.32,21.44,4.86
633,945918,2.04,6.23,21.44,4.87
634,947414,2.04,6.22,21.44,4.86
635,948909,2.01,6.14,21.44,4.87
636,950407,2.03,6.19,21.44,4.86
637,951902,1.83,5.59,21.44,4.86
638,953397,2.05,6.25,21.44,4.86
639,954891,2.00,6.11,21.44,4.87
640,956386,2.05,6.26,21.44,4.87
641,957881,2.17,6.60,21.44,4.87
642,959376,2.05,6.25,21.44,4.86
643,960871,2.11,6.42,21.44,4.86
644,962366,2.09,6.37,21.44,4.86
645,963861,2.03,6.19,21.44,4.86
646,965356,2.06,6.28,21.44,4.86
647,966850,2.01,6.13,21.44,4.86
648,968345,2.06,6.28,21.44,4.86
649,969840,1.98,6.05,21.44,4.87
650,971335,1.98,6.04,21.44,4.86
651,972942,1.93,5.87,21.44,4.86
652,974437,1.89,5.75,21.44,4.86
653,975932,2.07,6.31,21.44,4.86
654,977427,2.20,6.71,21.44,4.86
