Seria pomiarowa: 4 (obracanie i wychylanie)
Opis serii pomiarowej: Brak zachmurzenia, obracanie i wychylanie
Data: 09.10.2021, Godzina poczatkowa: 7:30, Godzina koncowa: 17:22
Pogoda: 
Pomiar,Czas w ms, Dzielnik, Panel, Temperatura, SredniaFoto
1,3974,3.55,10.66,8.75,3.63
2,4922,3.62,10.85,8.75,3.62
3,5870,3.78,11.35,8.75,3.61
4,6819,3.77,11.30,8.75,3.60
5,7768,3.40,10.19,8.81,3.59
6,8716,3.72,11.16,8.81,3.58
7,9665,3.83,11.50,8.81,3.57
8,10613,3.30,9.91,8.81,3.56
9,11561,3.48,10.45,8.81,3.55
10,12515,3.86,11.57,8.81,3.54
11,13465,3.71,11.13,8.88,3.53
12,14416,3.81,11.44,8.88,3.53
13,15367,3.68,11.03,8.88,3.51
14,16317,3.66,10.98,8.94,3.50
15,17268,3.38,10.13,8.94,3.48
16,18219,3.33,9.99,8.94,3.46
17,19169,3.84,11.51,8.94,3.33
18,20119,3.46,10.37,8.94,3.23
19,21070,3.38,10.15,9.00,3.16
20,22021,3.96,11.88,9.00,3.13
21,22863,3.82,11.45,9.00,3.13
22,23706,3.59,10.76,9.06,3.13
23,24549,3.30,9.90,9.06,3.13
24,25391,3.54,10.62,9.06,3.13
25,26232,3.65,10.95,9.13,3.13
26,27078,3.69,11.07,9.13,3.13
27,27921,3.59,10.76,9.13,3.13
28,28764,3.61,10.84,9.13,3.13
29,29606,3.42,10.26,9.13,3.13
30,30449,3.86,11.57,9.13,3.13
31,31292,3.34,10.03,9.19,3.13
32,32135,3.56,10.69,9.19,3.13
33,32977,3.75,11.26,9.19,3.13
34,33820,3.89,11.66,9.25,3.13
35,34662,3.34,10.01,9.25,3.13
36,35505,3.72,11.16,9.25,3.13
37,36347,3.58,10.73,9.25,3.13
38,37190,3.81,11.42,9.31,3.13
39,38033,3.52,10.56,9.31,3.13
40,38876,3.31,9.94,9.31,3.13
41,39717,3.69,11.07,9.38,3.13
42,40560,3.65,10.95,9.38,3.13
43,41405,3.40,10.21,9.38,3.13
44,42248,3.83,11.50,9.44,3.13
45,43090,3.29,9.88,9.44,3.13
46,43932,3.66,10.97,9.44,3.13
47,44775,3.47,10.40,9.50,3.13
48,45618,3.42,10.25,9.50,3.13
49,46460,3.52,10.57,9.50,3.13
50,47303,3.32,9.97,9.50,3.13
51,48145,3.77,11.30,9.56,3.13
52,48988,3.33,9.99,9.56,3.13
53,49829,3.77,11.30,9.56,3.13
54,50671,3.78,11.35,9.56,3.13
55,51514,3.50,10.50,9.63,3.13
56,52357,3.67,11.01,9.63,3.13
57,53199,3.66,10.98,9.63,3.13
58,54042,3.79,11.38,9.63,3.12
59,54885,3.66,10.97,9.69,3.13
60,55731,3.70,11.11,9.69,3.13
61,56573,3.74,11.23,9.69,3.13
62,57415,3.72,11.16,9.75,3.13
63,58258,3.72,11.16,9.75,3.13
64,59101,3.83,11.48,9.75,3.13
65,59943,3.48,10.44,9.75,3.13
66,60786,3.75,11.26,9.75,3.13
67,61629,3.31,9.94,9.75,3.12
68,62471,3.81,11.42,9.81,3.12
69,63313,3.79,11.38,9.81,3.13
70,64156,3.41,10.23,9.81,3.12
71,64999,3.70,11.11,9.81,3.12
72,65842,3.61,10.84,9.88,3.12
73,66683,3.80,11.41,9.88,3.12
74,67526,3.52,10.56,9.88,3.12
75,68369,3.75,11.25,9.88,3.13
76,69215,3.58,10.75,9.94,3.12
77,70057,3.72,11.16,9.94,3.12
78,70900,3.62,10.85,9.94,3.12
79,71743,3.80,11.41,9.94,3.12
80,72586,3.74,11.23,9.94,3.12
81,73427,3.65,10.95,9.94,3.12
82,74270,3.35,10.04,10.00,3.12
83,75114,3.70,11.09,10.00,3.12
84,75958,3.55,10.65,10.00,3.12
85,76802,3.69,11.06,10.00,3.12
86,77645,3.84,11.51,10.00,3.12
87,78489,3.95,11.86,10.00,3.12
88,79333,3.41,10.22,10.00,3.12
89,80177,3.54,10.62,10.00,3.12
90,81020,3.73,11.20,10.00,3.12
91,81864,3.64,10.92,10.06,3.12
92,82711,3.37,10.12,10.06,3.12
93,83555,3.61,10.84,10.06,3.12
94,84399,3.83,11.50,10.06,3.12
95,85241,3.69,11.07,10.06,3.12
96,86085,3.27,9.82,10.13,3.12
97,86928,3.81,11.42,10.13,3.12
98,87772,3.38,10.15,10.13,3.12
99,88615,3.58,10.73,10.13,3.12
100,89459,3.42,10.26,10.19,3.12
101,90304,3.71,11.13,10.19,3.12
102,91149,3.71,11.14,10.19,3.12
103,91994,3.29,9.88,10.19,3.12
104,92837,3.35,10.04,10.19,3.12
105,93682,3.91,11.72,10.19,3.12
106,94527,3.32,9.97,10.19,3.12
107,95371,3.77,11.32,10.19,3.12
108,96219,3.26,9.79,10.19,3.11
109,97062,3.55,10.65,10.25,3.12
110,97907,3.84,11.51,10.25,3.12
111,98752,3.92,11.76,10.25,3.12
112,99597,3.73,11.20,10.25,3.11
113,100442,3.78,11.33,10.25,3.12
114,101287,3.92,11.77,10.25,3.12
115,102133,3.46,10.37,10.25,3.11
116,102979,3.78,11.33,10.25,3.12
117,103825,3.89,11.67,10.19,3.12
118,104671,3.41,10.23,10.19,3.12
119,105517,3.69,11.06,10.19,3.11
120,106362,3.29,9.88,10.13,3.11
121,107208,3.22,9.65,10.13,3.12
122,108053,3.73,11.20,10.13,3.11
123,108901,3.28,9.85,10.13,3.11
124,109746,3.31,9.93,10.06,3.11
125,110590,3.65,10.95,10.06,3.11
126,111436,3.32,9.96,10.06,3.11
127,112281,3.78,11.35,10.00,3.11
128,113128,3.91,11.72,10.00,3.11
129,113974,3.19,9.57,10.00,3.11
130,114819,3.58,10.75,10.00,3.11
131,115664,3.50,10.50,10.00,3.11
132,116510,3.55,10.66,10.00,3.11
133,117356,3.83,11.48,10.00,3.11
134,118202,3.75,11.26,10.00,3.11
135,119048,3.90,11.70,10.00,3.11
136,119894,3.66,10.98,10.00,3.11
137,120739,3.32,9.97,10.00,3.11
138,121584,3.91,11.74,10.00,3.11
139,122433,3.46,10.37,10.06,3.11
140,123279,3.25,9.74,10.06,3.11
141,124124,3.78,11.33,10.06,3.11
142,124969,3.65,10.94,10.06,3.11
143,125815,3.24,9.71,10.06,3.11
144,126660,3.79,11.38,10.06,3.11
145,127506,3.49,10.48,10.06,3.11
146,128352,3.21,9.62,10.06,3.11
147,129197,3.55,10.65,10.06,3.11
148,130042,3.67,11.00,10.06,3.11
149,130888,3.26,9.77,10.06,3.11
150,131733,3.79,11.38,10.06,3.11
151,132579,3.77,11.32,10.06,3.11
152,133425,3.23,9.68,10.06,3.11
153,134269,3.45,10.34,10.13,3.11
154,135118,3.38,10.13,10.06,3.11
155,135964,3.80,11.39,10.06,3.11
156,136810,3.36,10.09,10.06,3.10
157,137656,3.71,11.14,10.13,3.11
158,138503,3.81,11.44,10.13,3.11
159,139348,3.80,11.39,10.13,3.11
160,140194,3.49,10.48,10.13,3.11
161,141040,3.79,11.36,10.13,3.10
162,141886,3.73,11.19,10.13,3.11
163,142732,3.56,10.67,10.13,3.11
164,143578,3.73,11.20,10.13,3.11
165,144423,3.40,10.19,10.13,3.11
166,145269,3.34,10.01,10.13,3.11
167,146115,3.27,9.82,10.13,3.11
168,146960,3.36,10.07,10.13,3.11
169,147809,3.54,10.63,10.13,3.10
170,148655,3.60,10.79,10.13,3.10
171,149500,3.24,9.72,10.13,3.10
172,150345,3.81,11.44,10.06,3.10
173,151191,3.41,10.22,10.06,3.10
174,152037,3.48,10.45,10.06,3.11
175,152883,3.93,11.79,10.06,3.10
176,153729,3.76,11.29,10.06,3.10
177,154575,3.55,10.66,10.06,3.10
178,155421,3.48,10.43,10.06,3.10
179,156267,3.18,9.53,10.06,3.10
180,157112,3.55,10.66,10.06,3.10
181,157958,3.49,10.47,10.00,3.10
182,158803,3.38,10.15,10.06,3.10
183,159649,3.69,11.06,10.00,3.10
184,160498,3.64,10.91,10.06,3.10
185,161344,3.59,10.78,10.06,3.10
186,162190,3.22,9.65,10.06,3.10
187,163035,3.67,11.01,10.06,3.10
188,163880,3.50,10.51,10.13,3.10
189,164726,3.91,11.73,10.13,3.10
190,165572,3.64,10.92,10.13,3.10
191,166418,3.53,10.60,10.13,3.10
192,167264,3.58,10.73,10.13,3.10
193,168110,3.68,11.04,10.13,3.10
194,168955,4.00,12.01,10.13,3.10
195,169801,3.51,10.53,10.13,3.10
196,170647,3.25,9.75,10.13,3.10
197,171492,3.85,11.54,10.19,3.10
198,172338,3.31,9.94,10.19,3.10
199,173186,3.39,10.16,10.19,3.10
200,174031,3.23,9.68,10.13,3.10
201,174876,3.64,10.91,10.19,3.10
202,175722,3.44,10.32,10.19,3.10
203,176568,3.84,11.52,10.19,3.10
204,177414,3.57,10.72,10.19,3.10
205,178260,3.86,11.58,10.13,3.10
206,179106,3.81,11.44,10.13,3.10
207,179952,3.30,9.91,10.13,3.10
208,180797,3.71,11.13,10.13,3.10
209,181643,3.72,11.16,10.13,3.10
210,182489,3.40,10.19,10.13,3.10
211,183334,3.88,11.64,10.13,3.10
212,184180,3.27,9.81,10.13,3.10
213,185025,3.46,10.38,10.13,3.10
214,185874,3.30,9.90,10.13,3.10
215,186719,3.26,9.77,10.13,3.10
216,187564,3.48,10.45,10.13,3.10
217,188409,3.70,11.11,10.13,3.10
218,189255,3.21,9.62,10.13,3.10
219,190100,3.68,11.03,10.13,3.10
220,190946,3.68,11.03,10.13,3.10
221,191792,3.75,11.25,10.13,3.10
222,192637,3.32,9.96,10.13,3.10
223,193482,3.72,11.17,10.13,3.09
224,194328,3.38,10.13,10.13,3.09
225,195174,3.35,10.06,10.13,3.09
226,196021,3.64,10.92,10.13,3.09
227,196867,3.79,11.38,10.13,3.10
228,197712,3.59,10.78,10.13,3.10
229,198558,3.20,9.60,10.13,3.09
230,199406,3.84,11.51,10.13,3.09
231,200252,3.77,11.32,10.13,3.09
232,201098,3.47,10.40,10.13,3.09
233,201944,3.93,11.80,10.13,3.09
234,202789,3.19,9.56,10.13,3.09
235,203634,3.43,10.29,10.13,3.10
236,204480,3.33,9.99,10.13,3.09
237,205325,3.23,9.69,10.19,3.09
238,206170,3.41,10.22,10.19,3.09
239,207015,3.28,9.85,10.19,3.09
240,207860,3.40,10.21,10.19,3.09
241,208706,3.75,11.25,10.19,3.09
242,209552,3.45,10.34,10.19,3.09
243,210398,3.60,10.81,10.19,3.09
244,211244,3.92,11.77,10.19,3.09
245,212092,3.55,10.66,10.19,3.09
246,212938,3.63,10.89,10.19,3.09
247,213784,3.93,11.79,10.19,3.09
248,214630,3.50,10.51,10.19,3.09
249,215476,3.86,11.58,10.25,3.09
250,216322,3.76,11.29,10.25,3.09
251,217167,3.70,11.11,10.25,3.09
252,218014,3.73,11.19,10.25,3.09
253,218860,3.60,10.81,10.25,3.09
254,219706,3.89,11.66,10.25,3.09
255,220552,3.48,10.44,10.19,3.09
256,221398,3.66,10.98,10.19,3.09
257,222243,3.74,11.23,10.19,3.09
258,223089,3.71,11.13,10.19,3.09
259,223935,3.82,11.47,10.19,3.09
260,224784,3.77,11.30,10.19,3.09
261,225630,3.74,11.23,10.19,3.09
262,226476,3.62,10.85,10.19,3.09
263,227321,3.85,11.55,10.19,3.09
264,228167,3.80,11.41,10.19,3.09
265,229013,3.88,11.64,10.19,3.09
266,229859,3.81,11.44,10.13,3.09
267,230705,3.47,10.41,10.06,3.09
268,231550,1.21,3.64,10.00,3.09
269,232395,2.39,7.16,9.94,3.09
270,233239,1.79,5.38,9.94,3.09
271,234191,3.50,10.50,9.88,3.09
272,235036,4.59,13.77,9.88,3.08
273,235881,3.04,9.13,9.94,3.09
274,236832,1.30,3.90,9.94,3.09
275,237679,1.16,3.48,9.94,3.08
276,238523,4.87,14.62,9.94,3.09
277,239368,4.16,12.48,10.00,3.09
278,240321,4.26,12.79,10.00,3.08
279,241167,4.76,14.28,10.00,3.09
280,242013,1.11,3.33,10.00,3.08
281,242857,3.04,9.12,10.00,3.09
282,243702,2.61,7.82,10.00,3.09
283,244547,2.92,8.75,10.00,3.08
284,245392,4.77,14.30,10.00,3.09
285,246238,2.22,6.67,10.00,3.08
286,247083,3.30,9.90,10.06,3.09
287,248036,2.62,7.86,10.06,3.07
288,248881,3.09,9.27,10.06,3.09
289,249725,2.25,6.74,10.06,3.09
290,250570,4.91,14.72,10.06,3.08
291,251419,3.89,11.67,10.06,3.08
292,252265,3.25,9.74,10.06,3.08
293,253110,3.95,11.86,10.00,3.08
294,254063,4.13,12.38,10.00,3.08
295,254909,4.02,12.05,10.06,3.08
296,255755,3.04,9.13,10.06,3.08
297,256600,3.36,10.07,10.13,3.08
298,257445,4.09,12.27,10.13,3.08
299,258291,3.11,9.33,10.13,3.08
300,259136,4.09,12.26,10.13,3.08
301,260090,4.29,12.87,10.13,3.08
302,260936,3.48,10.44,10.19,3.07
303,261782,3.03,9.09,10.19,3.10
304,262627,4.37,13.11,10.19,3.09
305,263473,3.42,10.26,10.25,3.08
306,264322,3.76,11.28,10.25,3.08
307,265167,2.81,8.42,10.25,3.08
308,266012,2.84,8.52,10.25,3.08
309,266857,4.07,12.21,10.25,3.08
310,267703,2.62,7.86,10.25,3.08
311,268548,3.88,11.64,10.25,3.08
312,269393,3.88,11.63,10.25,3.08
313,270239,3.18,9.55,10.25,3.08
314,271084,2.85,8.55,10.31,3.08
315,271929,3.98,11.94,10.31,3.08
316,272775,3.18,9.55,10.31,3.08
317,273619,4.95,14.84,10.31,3.07
318,274465,3.40,10.21,10.31,3.08
319,275312,3.85,11.55,10.38,3.08
320,276158,3.20,9.59,10.38,3.08
321,277005,4.94,14.82,10.38,3.08
322,277851,2.88,8.65,10.38,3.08
323,278695,4.06,12.17,10.38,3.08
324,279541,2.07,6.22,10.44,3.08
325,280386,3.99,11.96,10.44,3.08
326,281232,3.49,10.47,10.44,3.07
327,282078,3.85,11.55,10.44,3.08
328,282925,3.39,10.18,10.44,3.07
329,283770,3.35,10.04,10.50,3.08
330,284616,3.87,11.61,10.50,3.07
331,285462,1.97,5.92,10.50,3.08
332,286307,3.46,10.37,10.50,3.08
333,287153,3.05,9.15,10.50,3.08
334,287997,2.83,8.48,10.50,3.07
335,288842,3.85,11.54,10.56,3.08
336,289691,3.87,11.61,10.56,3.08
337,290537,4.44,13.33,10.56,3.08
338,291383,3.43,10.29,10.56,3.07
339,292229,3.80,11.39,10.56,3.07
340,293074,3.58,10.75,10.63,3.08
341,293920,4.76,14.28,10.63,3.08
342,294766,4.65,13.94,10.63,3.07
343,295612,3.29,9.87,10.69,3.08
344,296457,2.37,7.10,10.69,3.07
345,297302,2.29,6.86,10.69,3.07
346,298146,3.19,9.57,10.69,3.07
347,298991,4.17,12.51,10.69,3.09
348,299837,3.56,10.69,10.75,3.07
349,300683,3.44,10.31,10.75,3.07
350,301529,3.03,9.08,10.75,3.07
351,302376,3.69,11.06,10.81,3.07
352,303222,4.76,14.27,10.81,3.08
353,304068,3.11,9.34,10.81,3.07
354,304913,4.17,12.52,10.81,3.07
355,305759,4.48,13.43,10.81,3.07
356,306605,3.43,10.29,10.88,3.07
357,307450,4.03,12.10,10.88,3.07
358,308296,3.43,10.29,10.88,3.07
359,309142,4.89,14.68,10.88,3.07
360,309988,4.52,13.56,10.88,3.07
361,310835,3.43,10.29,10.88,3.07
362,311681,3.86,11.58,10.94,3.07
363,312526,2.59,7.77,10.94,3.06
364,313371,4.32,12.96,10.94,3.06
365,314217,3.54,10.62,10.94,3.07
366,315063,3.54,10.62,10.94,3.07
367,315912,3.36,10.09,10.94,3.07
368,316758,3.04,9.13,10.88,3.07
369,317602,3.63,10.89,10.88,3.07
370,318448,3.62,10.85,10.88,3.07
371,319294,2.87,8.61,10.88,3.07
372,320139,4.70,14.09,10.94,3.07
373,320985,3.79,11.36,10.94,3.07
374,321830,3.87,11.60,10.94,3.07
375,322676,4.63,13.90,10.94,3.07
376,323522,2.76,8.28,11.00,3.07
377,324367,3.60,10.79,11.00,3.07
378,325213,3.48,10.43,11.00,3.06
379,326059,2.18,6.54,11.00,3.06
380,326903,4.19,12.58,11.00,3.07
381,327749,3.96,11.88,11.00,3.07
382,328598,3.73,11.19,11.00,3.07
383,329444,4.02,12.05,11.00,3.06
384,330290,2.51,7.54,11.00,3.06
385,331134,3.33,9.99,11.00,3.06
386,331979,3.58,10.75,11.00,3.07
387,332825,2.88,8.64,11.00,3.07
388,333670,3.87,11.61,11.06,3.07
389,334516,3.74,11.23,11.06,3.06
390,335362,3.04,9.12,11.06,3.07
391,336206,4.58,13.74,11.13,3.07
392,337052,3.31,9.93,11.13,3.07
393,337897,3.89,11.67,11.13,3.06
394,338743,4.10,12.29,11.19,3.07
395,339589,3.65,10.94,11.19,3.06
396,340434,3.18,9.55,11.25,3.06
397,341282,3.37,10.12,11.25,3.06
398,342128,3.26,9.77,11.25,3.06
399,342973,3.02,9.06,11.31,3.07
400,343818,3.89,11.66,11.31,3.06
401,344664,2.34,7.02,11.31,3.06
402,345508,3.83,11.48,11.31,3.06
403,346354,3.71,11.14,11.31,3.06
404,347200,3.86,11.57,11.31,3.06
405,348046,2.60,7.80,11.31,3.06
406,348891,3.27,9.81,11.31,3.06
407,349735,2.25,6.76,11.31,3.06
408,350689,3.62,10.85,11.38,3.06
409,351535,3.51,10.53,11.38,3.06
410,352380,2.40,7.21,11.31,3.06
411,353225,3.73,11.19,11.31,3.06
412,354074,3.82,11.47,11.31,3.06
413,354920,3.80,11.39,11.31,3.06
414,355766,2.55,7.65,11.31,3.06
415,356611,3.54,10.63,11.31,3.06
416,357456,3.48,10.44,11.31,3.06
417,358302,3.49,10.48,11.31,3.06
418,359148,3.63,10.89,11.31,3.06
419,360102,3.52,10.56,11.31,3.06
420,360948,3.35,10.06,11.31,3.06
421,361794,4.70,14.11,11.31,3.06
422,362640,4.46,13.39,11.31,3.06
423,363486,3.33,10.00,11.38,3.06
424,364332,3.36,10.07,11.38,3.06
425,365177,3.37,10.12,11.38,3.05
426,366023,4.49,13.48,11.44,3.06
427,366872,3.24,9.71,11.44,3.06
428,367717,3.65,10.95,11.44,3.06
429,368563,2.52,7.57,11.44,3.06
430,369408,3.93,11.80,11.50,3.06
431,370253,3.43,10.28,11.50,3.06
432,371099,3.13,9.38,11.50,3.06
433,371944,4.16,12.49,11.56,3.06
434,372790,3.44,10.31,11.56,3.06
435,373636,3.63,10.89,11.56,3.06
436,374481,3.70,11.09,11.56,3.06
437,375327,4.11,12.32,11.56,3.06
438,376173,3.35,10.04,11.56,3.05
439,377019,3.06,9.18,11.63,3.05
440,377864,2.87,8.62,11.63,3.06
441,378708,3.32,9.96,11.63,3.06
442,379553,4.28,12.83,11.63,3.06
443,380402,4.40,13.21,11.69,3.06
444,381248,3.40,10.19,11.69,3.05
445,382094,3.61,10.84,11.69,3.06
446,382940,3.41,10.23,11.75,3.06
447,383785,4.72,14.16,11.75,3.06
448,384631,4.02,12.07,11.75,3.06
449,385477,3.86,11.57,11.75,3.06
450,386323,4.37,13.12,11.75,3.06
451,387170,4.11,12.32,11.75,3.06
452,388016,3.03,9.08,11.81,3.06
453,388860,3.43,10.29,11.81,3.06
454,389706,3.08,9.24,11.81,3.05
455,390551,3.80,11.41,11.81,3.05
456,391397,3.49,10.48,11.88,3.05
457,392243,3.20,9.60,11.81,3.05
458,393091,2.39,7.17,11.81,3.05
459,393935,3.99,11.96,11.81,3.05
460,394781,3.73,11.19,11.81,3.06
461,395627,4.71,14.13,11.81,3.05
462,396473,4.12,12.35,11.81,3.05
463,397319,3.76,11.28,11.81,3.05
464,398164,3.82,11.45,11.81,3.05
465,399010,4.00,11.99,11.81,3.05
466,399856,3.91,11.73,11.75,3.05
467,400702,3.55,10.65,11.75,3.05
468,401548,2.70,8.09,11.75,3.05
469,402393,3.78,11.35,11.75,3.05
470,403238,3.53,10.59,11.75,3.05
471,404084,3.37,10.10,11.75,3.05
472,404930,3.06,9.18,11.75,3.05
473,405778,2.67,8.02,11.75,3.05
474,406623,3.55,10.65,11.75,3.05
475,407469,3.66,10.97,11.75,3.05
476,408314,3.06,9.19,11.75,3.05
477,409159,4.55,13.65,11.75,3.05
478,410005,3.78,11.35,11.75,3.05
479,410851,3.89,11.67,11.75,3.05
480,411697,3.79,11.36,11.75,3.05
481,412542,4.35,13.06,11.75,3.05
482,413388,3.28,9.84,11.75,3.05
483,414233,3.39,10.16,11.75,3.04
484,415079,3.31,9.93,11.75,3.05
485,415924,3.37,10.10,11.75,3.05
486,416770,3.88,11.63,11.75,3.05
487,417615,4.34,13.02,11.75,3.05
488,418464,3.13,9.38,11.75,3.05
489,419309,2.76,8.27,11.75,3.05
490,420154,3.79,11.36,11.75,3.05
491,421000,3.93,11.79,11.81,3.05
492,421846,4.03,12.08,11.81,3.05
493,422813,4.34,13.02,11.81,3.05
494,423659,2.79,8.36,11.81,3.05
495,424504,3.29,9.87,11.81,3.05
496,425349,3.12,9.35,11.81,3.05
497,426193,3.93,11.80,11.81,3.05
498,427040,3.73,11.20,11.81,3.05
499,427886,3.91,11.73,11.81,3.05
500,428732,4.38,13.14,11.81,3.05
501,429578,4.19,12.58,11.75,3.05
502,430424,3.11,9.34,11.81,3.05
503,431271,3.01,9.03,11.81,3.04
504,432116,4.11,12.32,11.81,3.05
505,432962,2.61,7.83,11.81,3.04
506,433807,3.01,9.03,11.75,3.05
507,434652,3.75,11.26,11.75,3.04
508,435497,4.53,13.59,11.75,3.05
509,436343,4.03,12.08,11.75,3.05
510,437190,3.42,10.25,11.69,3.04
511,438036,3.59,10.78,11.69,3.05
512,438882,4.13,12.39,11.69,3.04
513,439728,3.55,10.66,11.69,3.04
514,440573,3.72,11.16,11.69,3.04
515,441419,2.85,8.55,11.69,3.05
516,442264,3.70,11.11,11.69,3.04
517,443110,3.44,10.32,11.69,3.04
518,443959,3.25,9.75,11.69,3.04
519,444804,3.24,9.72,11.69,3.04
520,445648,4.54,13.62,11.75,3.04
521,446494,4.13,12.39,11.75,3.04
522,447341,3.20,9.59,11.75,3.04
523,448186,4.76,14.28,11.75,3.05
524,449032,4.10,12.30,11.75,3.04
525,449878,3.37,10.10,11.75,3.04
526,450723,3.17,9.52,11.75,3.04
527,451568,4.53,13.58,11.75,3.04
528,452414,3.44,10.31,11.81,3.04
529,453260,3.91,11.72,11.75,3.04
530,454106,2.45,7.36,11.75,3.04
531,454950,3.92,11.76,11.75,3.04
532,455797,3.23,9.69,11.75,3.04
533,456642,2.41,7.24,11.75,3.04
534,457490,3.32,9.97,11.75,3.04
535,458335,3.78,11.33,11.75,3.04
536,459181,3.84,11.51,11.75,3.04
537,460026,3.41,10.23,11.75,3.04
538,460872,2.87,8.61,11.75,3.04
539,461717,3.71,11.14,11.75,3.04
540,462563,3.34,10.01,11.75,3.04
541,463409,3.67,11.01,11.75,3.04
542,464254,3.72,11.17,11.75,3.04
543,465100,3.63,10.89,11.75,3.04
544,465947,3.29,9.88,11.75,3.04
545,466792,4.63,13.89,11.75,3.04
546,467638,2.87,8.61,11.75,3.04
547,468483,3.59,10.78,11.69,3.04
548,469328,4.07,12.20,11.69,3.04
549,470177,3.20,9.59,11.63,3.04
550,471022,4.76,14.28,11.63,3.04
551,471868,3.21,9.62,11.63,3.04
552,472713,3.81,11.42,11.63,3.04
553,473559,3.75,11.26,11.56,3.04
554,474404,4.40,13.20,11.56,3.04
555,475250,3.59,10.78,11.56,3.04
556,476097,3.80,11.39,11.56,3.04
557,476943,3.67,11.00,11.56,3.04
558,477789,4.04,12.13,11.56,3.04
559,478635,4.40,13.20,11.56,3.04
560,479480,3.63,10.89,11.56,3.04
561,480326,3.91,11.72,11.50,3.04
562,481172,3.09,9.28,11.50,3.05
563,482017,3.92,11.76,11.50,3.04
564,482866,2.24,6.73,11.50,3.04
565,483710,3.29,9.87,11.50,3.04
566,484555,3.28,9.84,11.50,3.04
567,485400,3.03,9.09,11.50,3.03
568,486245,3.43,10.28,11.50,3.04
569,487092,3.91,11.72,11.50,3.04
570,487938,3.36,10.07,11.50,3.04
571,488783,2.25,6.76,11.50,3.04
572,489628,4.06,12.17,11.56,3.04
573,490474,3.58,10.75,11.56,3.04
574,491320,4.41,13.24,11.56,3.04
575,492166,2.76,8.28,11.56,3.04
576,493010,3.40,10.21,11.56,3.03
577,493856,3.33,10.00,11.56,3.03
578,494703,4.11,12.32,11.56,3.04
579,495551,3.74,11.22,11.56,3.04
580,496398,4.75,14.25,11.56,3.03
581,497244,4.21,12.62,11.56,3.03
582,498089,3.38,10.13,11.56,3.04
583,498935,3.19,9.56,11.56,3.03
584,499780,3.36,10.07,11.56,3.03
585,500626,4.16,12.48,11.50,3.04
586,501472,3.87,11.60,11.50,3.03
587,502318,4.30,12.90,11.50,3.04
588,503163,3.68,11.03,11.50,3.04
589,504010,2.85,8.55,11.50,3.04
590,504855,3.90,11.69,11.50,3.03
591,505701,3.91,11.74,11.56,3.02
592,506547,2.90,8.70,11.56,3.04
593,507392,3.97,11.92,11.56,3.04
594,508235,3.84,11.52,11.56,3.03
595,509081,4.60,13.80,11.56,3.03
596,509927,4.07,12.20,11.56,3.03
597,510773,3.61,10.82,11.56,3.03
598,511619,3.45,10.34,11.63,3.03
599,512464,2.56,7.68,11.63,3.04
600,513310,2.86,8.58,11.56,3.03
601,514155,3.91,11.73,11.56,3.03
602,515001,4.36,13.08,11.50,3.03
603,515847,3.81,11.42,11.50,3.03
604,516692,4.27,12.82,11.44,3.03
605,517538,3.46,10.37,11.38,3.03
606,518384,3.61,10.84,11.31,3.03
607,519230,2.90,8.71,11.31,3.02
608,520075,3.78,11.33,11.31,3.03
609,520922,3.87,11.61,11.31,3.03
610,521771,3.77,11.32,11.31,3.03
611,522616,3.85,11.55,11.31,3.03
612,523462,3.03,9.09,11.31,3.03
613,524307,3.55,10.65,11.31,3.02
614,525153,4.10,12.29,11.31,3.03
615,525999,3.85,11.55,11.31,3.03
616,526844,3.17,9.50,11.31,3.03
617,527798,3.80,11.39,11.38,3.03
618,528644,3.86,11.57,11.38,3.03
619,529489,2.58,7.74,11.38,3.03
620,530334,3.10,9.31,11.38,3.03
621,531179,3.91,11.74,11.44,3.03
622,532025,2.83,8.48,11.44,3.03
623,532870,4.65,13.94,11.44,3.02
624,533715,3.54,10.62,11.44,3.03
625,534564,3.68,11.04,11.44,3.03
626,535410,3.38,10.13,11.44,3.03
627,536257,3.44,10.32,11.44,3.02
628,537103,3.83,11.50,11.44,3.02
629,537949,3.77,11.32,11.44,3.03
630,538795,3.48,10.43,11.50,3.03
631,539640,2.80,8.40,11.50,3.03
632,540485,3.22,9.66,11.50,3.02
633,541330,3.41,10.23,11.50,3.03
634,542176,2.74,8.23,11.56,3.03
635,543021,3.96,11.89,11.56,3.02
636,543866,3.77,11.30,11.56,3.03
637,544713,3.52,10.57,11.56,3.03
638,545559,4.74,14.21,11.56,3.03
639,546405,3.64,10.91,11.56,3.03
640,547254,4.69,14.08,11.56,3.03
641,548100,3.24,9.71,11.56,3.02
642,548944,3.65,10.95,11.63,3.02
643,549790,3.48,10.45,11.63,3.03
644,550636,2.61,7.83,11.63,3.03
645,551481,3.64,10.91,11.63,3.03
646,552327,3.16,9.47,11.63,3.02
647,553171,3.42,10.26,11.63,3.04
648,554018,3.85,11.54,11.63,3.03
649,554864,3.37,10.10,11.69,3.02
650,555710,3.64,10.92,11.69,3.02
651,556556,4.72,14.16,11.69,3.02
652,557402,3.48,10.44,11.69,3.03
653,558247,3.38,10.15,11.75,3.02
654,559093,3.79,11.36,11.75,3.02
655,559942,3.38,10.13,11.75,3.02
656,560788,2.84,8.53,11.75,3.03
657,561633,4.47,13.40,11.75,3.04
658,562480,4.08,12.23,11.75,3.02
659,563325,3.44,10.32,11.75,3.02
